order_id,customer_id,city,gender,age_group,channel,is_subscriber,order_date,product_name,category,unit_price,quantity,revenue,discount_pct,returned
ORD003310,CUST00336,Bangalore,Female,18-24,Referral,No,2023-01-20,Protein Bar - Coffee,Nutrition,180,3,540,0,No
ORD007374,CUST02801,Delhi,Male,18-24,Organic Search,No,2023-01-20,Moisturiser SPF 50,Skincare,499,2,998,5,No
ORD003115,CUST00246,Chennai,Female,25-30,Instagram Ad,Yes,2023-01-20,Protein Bar - Dark Chocolate,Nutrition,180,1,180,0,No
ORD000676,CUST01956,Delhi,Other,25-30,Google Ad,No,2023-01-20,Sanitary Pads - Heavy Flow,Wellness,249,1,249,0,No
ORD001494,CUST01316,Chennai,Other,18-24,Google Ad,Yes,2023-01-20,Cat Treats - Tuna,Pet Care,249,1,249,0,No
ORD002341,CUST00222,Mumbai,Other,31-35,Organic Search,Yes,2023-01-20,Shampoo - Anti Dandruff,Haircare,349,2,698,0,No
ORD003679,CUST02624,Mumbai,Female,18-24,Organic Search,Yes,2023-01-20,Shampoo - Anti Dandruff,Haircare,349,1,349,0,No
ORD006990,CUST02941,Mumbai,Other,31-35,Google Ad,Yes,2023-01-20,Peanut Butter - Crunchy,Nutrition,349,1,349,0,No
ORD003905,CUST02010,Kolkata,Male,18-24,Instagram Ad,No,2023-01-20,Shampoo - Anti Dandruff,Haircare,349,1,349,0,No
ORD001829,CUST01564,Mumbai,Male,25-30,Google Ad,No,2023-01-20,Face Wash - Charcoal,Skincare,299,1,299,0,No
ORD006200,CUST00612,Delhi,Female,25-30,Instagram Ad,Yes,2023-01-20,Vitamin C Serum,Skincare,599,2,1198,0,No
ORD001724,CUST00764,Delhi,Male,18-24,Organic Search,No,2023-01-21,Face Wash - Charcoal,Skincare,299,1,299,0,Yes
ORD006501,CUST01223,Hyderabad,Male,18-24,Instagram Ad,Yes,2023-01-21,Shampoo - Anti Dandruff,Haircare,349,1,349,5,No
ORD001047,CUST01994,Ahmedabad,Female,18-24,Google Ad,Yes,2023-01-21,Cat Treats - Tuna,Pet Care,249,3,747,0,No
ORD003662,CUST02674,Mumbai,Female,45+,Referral,No,2023-01-21,Vitamin C Serum,Skincare,599,2,1198,0,No
ORD003265,CUST01693,Delhi,Other,36-45,Instagram Ad,No,2023-01-21,Protein Bar - Coffee,Nutrition,180,2,360,5,No
ORD000923,CUST02884,Mumbai,Male,36-45,Google Ad,No,2023-01-21,Shampoo - Anti Dandruff,Haircare,349,1,349,15,No
ORD004809,CUST01766,Bangalore,Male,36-45,Organic Search,No,2023-01-21,Sanitary Pads - Regular,Wellness,199,3,597,5,No
ORD004014,CUST02538,Delhi,Other,36-45,Referral,Yes,2023-01-21,Sanitary Pads - Regular,Wellness,199,2,398,10,No
ORD000773,CUST01979,Mumbai,Female,25-30,Instagram Ad,Yes,2023-01-21,Muesli - No Added Sugar,Nutrition,299,2,598,0,No
ORD003348,CUST00456,Mumbai,Other,18-24,Organic Search,No,2023-01-21,Sanitary Pads - Heavy Flow,Wellness,249,1,249,15,No
ORD005010,CUST00480,Pune,Male,36-45,Google Ad,No,2023-01-22,Protein Bar - Dark Chocolate,Nutrition,180,2,360,10,No
ORD004467,CUST01772,Mumbai,Female,31-35,Organic Search,No,2023-01-22,Peanut Butter - Crunchy,Nutrition,349,1,349,10,No
ORD004179,CUST01098,Mumbai,Other,18-24,Instagram Ad,No,2023-01-22,Protein Bar - Dark Chocolate,Nutrition,180,1,180,0,No
ORD006502,CUST00494,Bangalore,Male,18-24,Instagram Ad,No,2023-01-22,Sanitary Pads - Regular,Wellness,199,2,398,5,No
ORD006193,CUST00058,Pune,Male,36-45,Referral,No,2023-01-22,Protein Bar - Dark Chocolate,Nutrition,180,2,360,0,No
ORD003688,CUST00980,Delhi,Male,31-35,Organic Search,No,2023-01-22,Moisturiser SPF 50,Skincare,499,2,998,0,No
ORD003439,CUST02968,Pune,Male,31-35,Influencer,No,2023-01-22,Peanut Butter - Crunchy,Nutrition,349,1,349,15,No
ORD003566,CUST00311,Chennai,Female,36-45,Referral,No,2023-01-22,Protein Bar - Dark Chocolate,Nutrition,180,1,180,0,No
ORD003383,CUST01853,Pune,Other,18-24,Google Ad,No,2023-01-22,Muesli - No Added Sugar,Nutrition,299,1,299,5,No
ORD004177,CUST01074,Ahmedabad,Other,25-30,Google Ad,No,2023-01-23,Peanut Butter - Crunchy,Nutrition,349,2,698,10,No
ORD004741,CUST00963,Mumbai,Female,31-35,Google Ad,Yes,2023-01-23,Protein Bar - Coffee,Nutrition,180,2,360,0,No
ORD006821,CUST02427,Mumbai,Other,25-30,Instagram Ad,No,2023-01-23,Protein Bar - Coffee,Nutrition,180,1,180,15,No
ORD007325,CUST02910,Pune,Male,31-35,Google Ad,No,2023-01-23,Sanitary Pads - Regular,Wellness,199,1,199,10,No
ORD001831,CUST01208,Bangalore,Male,25-30,Referral,No,2023-01-23,Shampoo - Anti Dandruff,Haircare,349,1,349,5,No
ORD001483,CUST01336,Jaipur,Male,31-35,Instagram Ad,Yes,2023-01-23,Moisturiser SPF 50,Skincare,499,1,499,0,No
ORD001037,CUST01845,Bangalore,Female,25-30,Organic Search,Yes,2023-01-23,Peanut Butter - Crunchy,Nutrition,349,1,349,10,No
ORD003658,CUST02270,Chennai,Other,31-35,Organic Search,Yes,2023-01-23,Moisturiser SPF 50,Skincare,499,1,499,5,No
ORD007750,CUST01329,Jaipur,Male,36-45,Google Ad,No,2023-01-23,Protein Bar - Coffee,Nutrition,180,2,360,0,No
ORD001992,CUST00220,Pune,Female,31-35,Instagram Ad,Yes,2023-01-23,Face Wash - Charcoal,Skincare,299,1,299,5,No
ORD005986,CUST02427,Mumbai,Other,25-30,Instagram Ad,No,2023-01-23,Cat Treats - Tuna,Pet Care,249,1,249,10,No
ORD000718,CUST01864,Pune,Male,18-24,Referral,No,2023-01-23,Protein Bar - Peanut Butter,Nutrition,180,1,180,0,No
ORD005099,CUST00756,Bangalore,Other,25-30,Organic Search,No,2023-01-23,Sanitary Pads - Heavy Flow,Wellness,249,1,249,0,No
ORD005589,CUST01028,Pune,Female,36-45,Google Ad,No,2023-01-23,Vitamin C Serum,Skincare,599,1,599,5,No
ORD001754,CUST01298,Delhi,Female,36-45,Instagram Ad,No,2023-01-24,Protein Bar - Coffee,Nutrition,180,1,180,5,No
ORD002927,CUST01757,Bangalore,Other,31-35,Instagram Ad,No,2023-01-24,Cat Treats - Tuna,Pet Care,249,1,249,5,No
ORD003803,CUST02151,Hyderabad,Male,25-30,Referral,Yes,2023-01-24,Protein Bar - Coffee,Nutrition,180,2,360,0,Yes
ORD002997,CUST01851,Hyderabad,Other,18-24,Organic Search,No,2023-01-24,Peanut Butter - Crunchy,Nutrition,349,1,349,15,No
ORD007030,CUST02156,Mumbai,Male,45+,Google Ad,No,2023-01-24,Moisturiser SPF 50,Skincare,499,2,998,15,No
ORD000286,CUST00157,Delhi,Male,31-35,Google Ad,No,2023-01-24,Protein Bar - Dark Chocolate,Nutrition,180,1,180,0,No
ORD002078,CUST02718,Delhi,Female,25-30,Instagram Ad,No,2023-01-24,Vitamin C Serum,Skincare,599,1,599,15,No
ORD006095,CUST02534,Bangalore,Female,31-35,Instagram Ad,Yes,2023-01-24,Face Wash - Charcoal,Skincare,299,3,897,15,No
ORD007077,CUST01140,Hyderabad,Other,31-35,Influencer,No,2023-01-24,Face Wash - Charcoal,Skincare,299,3,897,10,No
ORD007337,CUST01833,Pune,Other,18-24,Instagram Ad,No,2023-01-24,Dog Food - Chicken 1kg,Pet Care,599,2,1198,0,No
ORD006542,CUST02983,Delhi,Other,25-30,Organic Search,No,2023-01-24,Sanitary Pads - Regular,Wellness,199,1,199,0,No
ORD005609,CUST02731,Pune,Other,31-35,Instagram Ad,Yes,2023-01-24,Shampoo - Anti Dandruff,Haircare,349,1,349,15,No
ORD004795,CUST02829,Jaipur,Other,25-30,Influencer,No,2023-01-24,Peanut Butter - Crunchy,Nutrition,349,3,1047,10,Yes
ORD002634,CUST00948,Lucknow,Other,18-24,Instagram Ad,Yes,2023-01-25,Protein Bar - Peanut Butter,Nutrition,180,1,180,0,No
ORD004486,CUST02800,Delhi,Other,36-45,Google Ad,No,2023-01-25,Sanitary Pads - Heavy Flow,Wellness,249,1,249,15,No
ORD006938,CUST02866,Mumbai,Other,18-24,Organic Search,No,2023-01-25,Sanitary Pads - Heavy Flow,Wellness,249,2,498,15,No
ORD003918,CUST00019,Chennai,Female,18-24,Organic Search,No,2023-01-25,Moisturiser SPF 50,Skincare,499,1,499,0,No
ORD001330,CUST01634,Mumbai,Female,36-45,Instagram Ad,No,2023-01-25,Protein Bar - Coffee,Nutrition,180,2,360,5,No
ORD006347,CUST02107,Delhi,Female,18-24,Instagram Ad,No,2023-01-25,Moisturiser SPF 50,Skincare,499,1,499,10,No
ORD007652,CUST01147,Jaipur,Male,31-35,Google Ad,Yes,2023-01-25,Protein Bar - Coffee,Nutrition,180,2,360,0,No
ORD002308,CUST00372,Delhi,Other,25-30,Google Ad,No,2023-01-25,Protein Bar - Dark Chocolate,Nutrition,180,1,180,0,No
ORD005204,CUST02369,Mumbai,Male,36-45,Influencer,No,2023-01-25,Peanut Butter - Crunchy,Nutrition,349,1,349,0,No
ORD002063,CUST01496,Mumbai,Male,31-35,Influencer,Yes,2023-01-25,Cat Treats - Tuna,Pet Care,249,1,249,0,No
ORD007108,CUST01243,Bangalore,Female,45+,Google Ad,No,2023-01-25,Sanitary Pads - Regular,Wellness,199,2,398,0,No
ORD004072,CUST02587,Bangalore,Male,36-45,Google Ad,No,2023-01-25,Moisturiser SPF 50,Skincare,499,1,499,5,No
ORD000585,CUST02279,Bangalore,Male,25-30,Instagram Ad,No,2023-01-25,Moisturiser SPF 50,Skincare,499,1,499,0,No
ORD005975,CUST02966,Mumbai,Female,36-45,Referral,No,2023-01-26,Vitamin C Serum,Skincare,599,1,599,0,No
ORD004243,CUST00968,Mumbai,Male,31-35,Google Ad,Yes,2023-01-26,Moisturiser SPF 50,Skincare,499,2,998,5,No
ORD002365,CUST00060,Mumbai,Other,25-30,Organic Search,Yes,2023-01-26,Shampoo - Anti Dandruff,Haircare,349,2,698,0,No
ORD000271,CUST01606,Bangalore,Male,45+,Instagram Ad,No,2023-01-26,Face Wash - Charcoal,Skincare,299,2,598,5,No
ORD006692,CUST00988,Delhi,Male,18-24,Instagram Ad,No,2023-01-26,Protein Bar - Coffee,Nutrition,180,1,180,5,No
ORD002216,CUST00819,Bangalore,Female,31-35,Referral,No,2023-01-26,Vitamin C Serum,Skincare,599,1,599,0,No
ORD002708,CUST01517,Chennai,Male,18-24,Google Ad,No,2023-01-26,Peanut Butter - Crunchy,Nutrition,349,1,349,10,No
ORD006560,CUST01791,Bangalore,Other,31-35,Organic Search,No,2023-01-26,Dog Food - Chicken 1kg,Pet Care,599,1,599,0,No
ORD004063,CUST00825,Mumbai,Female,31-35,Google Ad,No,2023-01-26,Sanitary Pads - Heavy Flow,Wellness,249,1,249,5,No
ORD005560,CUST01029,Mumbai,Female,18-24,Organic Search,No,2023-01-27,Protein Bar - Dark Chocolate,Nutrition,180,1,180,5,No
ORD001763,CUST02373,Delhi,Male,18-24,Google Ad,Yes,2023-01-27,Protein Bar - Peanut Butter,Nutrition,180,2,360,0,No
ORD004107,CUST02158,Hyderabad,Other,25-30,Organic Search,Yes,2023-01-27,Sanitary Pads - Heavy Flow,Wellness,249,1,249,0,No
ORD000683,CUST02193,Mumbai,Male,25-30,Instagram Ad,No,2023-01-27,Protein Bar - Coffee,Nutrition,180,1,180,0,Yes
ORD000957,CUST00575,Mumbai,Male,18-24,Instagram Ad,No,2023-01-27,Protein Bar - Coffee,Nutrition,180,1,180,0,No
ORD003540,CUST01555,Delhi,Female,18-24,Google Ad,Yes,2023-01-27,Face Wash - Charcoal,Skincare,299,1,299,0,No
ORD002158,CUST02822,Mumbai,Other,36-45,Influencer,No,2023-01-27,Protein Bar - Coffee,Nutrition,180,1,180,0,No
ORD007141,CUST02030,Delhi,Male,31-35,Instagram Ad,No,2023-01-27,Muesli - No Added Sugar,Nutrition,299,2,598,5,No
ORD004872,CUST02039,Jaipur,Female,18-24,Referral,Yes,2023-01-27,Moisturiser SPF 50,Skincare,499,3,1497,0,No
ORD005275,CUST01050,Delhi,Male,18-24,Google Ad,No,2023-01-27,Moisturiser SPF 50,Skincare,499,2,998,0,No
ORD000183,CUST00365,Hyderabad,Female,31-35,Instagram Ad,No,2023-01-27,Protein Bar - Dark Chocolate,Nutrition,180,1,180,10,Yes
ORD007401,CUST00187,Ahmedabad,Female,18-24,Google Ad,No,2023-01-27,Moisturiser SPF 50,Skincare,499,1,499,10,No
ORD007650,CUST01078,Chennai,Male,36-45,Instagram Ad,No,2023-01-27,Cat Treats - Tuna,Pet Care,249,1,249,0,No
ORD007457,CUST01156,Chennai,Female,36-45,Instagram Ad,No,2023-01-27,Protein Bar - Peanut Butter,Nutrition,180,1,180,5,No
ORD003040,CUST02517,Pune,Female,18-24,Organic Search,No,2023-01-28,Peanut Butter - Crunchy,Nutrition,349,1,349,5,No
ORD003207,CUST01971,Bangalore,Other,18-24,Google Ad,No,2023-01-28,Cat Treats - Tuna,Pet Care,249,2,498,0,No
ORD003649,CUST00908,Pune,Female,31-35,Referral,Yes,2023-01-28,Peanut Butter - Crunchy,Nutrition,349,3,1047,0,No
ORD005935,CUST00901,Pune,Female,18-24,Instagram Ad,No,2023-01-28,Shampoo - Anti Dandruff,Haircare,349,3,1047,0,No
ORD003930,CUST01567,Bangalore,Other,36-45,Influencer,Yes,2023-01-28,Protein Bar - Coffee,Nutrition,180,2,360,0,No
ORD004314,CUST00776,Hyderabad,Other,18-24,Influencer,No,2023-01-28,Vitamin C Serum,Skincare,599,1,599,0,No
ORD007882,CUST01875,Kolkata,Male,18-24,Instagram Ad,No,2023-01-29,Shampoo - Anti Dandruff,Haircare,349,2,698,0,No
ORD007759,CUST00083,Delhi,Male,25-30,Google Ad,No,2023-01-29,Sanitary Pads - Regular,Wellness,199,1,199,0,No
ORD005934,CUST02747,Mumbai,Female,25-30,Instagram Ad,Yes,2023-01-29,Vitamin C Serum,Skincare,599,3,1797,0,No
ORD006213,CUST02587,Bangalore,Male,36-45,Google Ad,No,2023-01-29,Peanut Butter - Crunchy,Nutrition,349,1,349,5,No
ORD004561,CUST00524,Bangalore,Other,18-24,Instagram Ad,No,2023-01-29,Cat Treats - Tuna,Pet Care,249,1,249,0,No
ORD001633,CUST01897,Hyderabad,Male,25-30,Google Ad,No,2023-01-29,Dog Food - Chicken 1kg,Pet Care,599,3,1797,10,No
ORD005563,CUST02095,Delhi,Female,18-24,Organic Search,No,2023-01-29,Protein Bar - Coffee,Nutrition,180,1,180,0,No
ORD004419,CUST00708,Mumbai,Other,25-30,Google Ad,No,2023-01-29,Moisturiser SPF 50,Skincare,499,2,998,0,No
ORD001114,CUST00228,Delhi,Other,18-24,Organic Search,No,2023-01-30,Dog Food - Chicken 1kg,Pet Care,599,3,1797,5,No
ORD003343,CUST00193,Chennai,Other,25-30,Instagram Ad,No,2023-01-30,Protein Bar - Coffee,Nutrition,180,1,180,0,No
ORD007458,CUST01405,Delhi,Other,36-45,Google Ad,Yes,2023-01-30,Face Wash - Charcoal,Skincare,299,2,598,0,No
ORD003131,CUST00773,Delhi,Female,25-30,Google Ad,No,2023-01-30,Face Wash - Charcoal,Skincare,299,3,897,0,No
ORD006836,CUST01947,Bangalore,Other,36-45,Instagram Ad,No,2023-01-30,Dog Food - Chicken 1kg,Pet Care,599,1,599,10,No
ORD002408,CUST02419,Mumbai,Other,25-30,Google Ad,No,2023-01-30,Protein Bar - Coffee,Nutrition,180,1,180,0,No
ORD003106,CUST02957,Delhi,Male,31-35,Instagram Ad,No,2023-01-30,Muesli - No Added Sugar,Nutrition,299,3,897,0,No
ORD007655,CUST00459,Hyderabad,Female,25-30,Referral,No,2023-01-30,Moisturiser SPF 50,Skincare,499,1,499,0,No
ORD002327,CUST00850,Kolkata,Other,36-45,Instagram Ad,No,2023-01-30,Dog Food - Chicken 1kg,Pet Care,599,1,599,0,No
ORD000299,CUST01255,Delhi,Male,18-24,Google Ad,No,2023-01-30,Moisturiser SPF 50,Skincare,499,1,499,5,No
ORD005770,CUST02444,Bangalore,Male,18-24,Referral,No,2023-01-30,Muesli - No Added Sugar,Nutrition,299,2,598,0,No
ORD005706,CUST01691,Mumbai,Female,25-30,Instagram Ad,No,2023-01-30,Protein Bar - Dark Chocolate,Nutrition,180,1,180,10,No
ORD002804,CUST00926,Hyderabad,Male,31-35,Instagram Ad,No,2023-01-30,Protein Bar - Coffee,Nutrition,180,2,360,0,No
ORD000897,CUST00994,Hyderabad,Female,18-24,Instagram Ad,No,2023-01-30,Dog Food - Chicken 1kg,Pet Care,599,1,599,5,No
ORD004678,CUST02142,Bangalore,Other,25-30,Influencer,No,2023-01-30,Sanitary Pads - Regular,Wellness,199,1,199,0,No
ORD000685,CUST00715,Mumbai,Other,18-24,Instagram Ad,Yes,2023-01-31,Peanut Butter - Crunchy,Nutrition,349,1,349,5,No
ORD003764,CUST01554,Delhi,Other,25-30,Referral,No,2023-01-31,Face Wash - Charcoal,Skincare,299,1,299,5,No
ORD006109,CUST01049,Hyderabad,Female,25-30,Organic Search,Yes,2023-01-31,Cat Treats - Tuna,Pet Care,249,2,498,0,No
ORD007025,CUST00369,Bangalore,Other,36-45,Instagram Ad,No,2023-01-31,Vitamin C Serum,Skincare,599,2,1198,10,No
ORD007784,CUST02975,Ahmedabad,Other,18-24,Organic Search,Yes,2023-01-31,Protein Bar - Coffee,Nutrition,180,2,360,0,No
ORD000657,CUST02908,Bangalore,Other,25-30,Influencer,No,2023-01-31,Vitamin C Serum,Skincare,599,1,599,10,No
ORD004284,CUST00847,Kolkata,Male,18-24,Instagram Ad,No,2023-01-31,Shampoo - Anti Dandruff,Haircare,349,2,698,10,No
ORD005649,CUST01812,Mumbai,Male,25-30,Organic Search,No,2023-01-31,Moisturiser SPF 50,Skincare,499,2,998,10,No
ORD005608,CUST01848,Bangalore,Male,25-30,Organic Search,Yes,2023-01-31,Dog Food - Chicken 1kg,Pet Care,599,1,599,0,No
ORD006038,CUST02804,Mumbai,Male,31-35,Referral,Yes,2023-01-31,Protein Bar - Peanut Butter,Nutrition,180,2,360,0,No
ORD000539,CUST00767,Delhi,Male,31-35,Instagram Ad,No,2023-01-31,Sanitary Pads - Heavy Flow,Wellness,249,1,249,0,No
ORD002150,CUST02267,Bangalore,Female,25-30,Instagram Ad,No,2023-01-31,Protein Bar - Coffee,Nutrition,180,1,180,15,No
ORD002123,CUST00901,Pune,Female,18-24,Instagram Ad,No,2023-01-31,Moisturiser SPF 50,Skincare,499,3,1497,0,No
ORD004170,CUST02839,Pune,Other,18-24,Referral,Yes,2023-01-31,Protein Bar - Peanut Butter,Nutrition,180,1,180,0,No
ORD006287,CUST01649,Kolkata,Male,25-30,Organic Search,No,2023-02-01,Dog Food - Chicken 1kg,Pet Care,599,1,599,5,No
ORD000635,CUST01663,Kolkata,Other,31-35,Instagram Ad,No,2023-02-01,Protein Bar - Coffee,Nutrition,180,1,180,0,No
ORD001418,CUST01700,Delhi,Other,45+,Instagram Ad,No,2023-02-01,Cat Treats - Tuna,Pet Care,249,1,249,0,No
ORD000782,CUST00869,Hyderabad,Male,31-35,Referral,No,2023-02-01,Sanitary Pads - Regular,Wellness,199,2,398,0,No
ORD002346,CUST00932,Ahmedabad,Male,25-30,Instagram Ad,Yes,2023-02-01,Muesli - No Added Sugar,Nutrition,299,2,598,0,No
ORD000352,CUST02469,Mumbai,Male,18-24,Organic Search,Yes,2023-02-01,Dog Food - Chicken 1kg,Pet Care,599,1,599,0,No
ORD007828,CUST01543,Mumbai,Male,18-24,Instagram Ad,No,2023-02-01,Vitamin C Serum,Skincare,599,1,599,0,No
ORD000907,CUST00672,Mumbai,Male,25-30,Instagram Ad,No,2023-02-01,Cat Treats - Tuna,Pet Care,249,1,249,5,No
ORD004003,CUST02357,Chennai,Other,36-45,Instagram Ad,No,2023-02-01,Shampoo - Anti Dandruff,Haircare,349,3,1047,5,No
ORD001354,CUST00382,Delhi,Female,25-30,Instagram Ad,No,2023-02-01,Cat Treats - Tuna,Pet Care,249,2,498,0,No
ORD004312,CUST02174,Mumbai,Other,18-24,Google Ad,No,2023-02-02,Protein Bar - Coffee,Nutrition,180,1,180,10,No
ORD000120,CUST00328,Chennai,Other,25-30,Instagram Ad,No,2023-02-02,Cat Treats - Tuna,Pet Care,249,1,249,10,No
ORD002354,CUST02636,Pune,Male,18-24,Organic Search,No,2023-02-02,Sanitary Pads - Regular,Wellness,199,1,199,10,No
ORD001934,CUST00017,Bangalore,Female,25-30,Instagram Ad,No,2023-02-02,Protein Bar - Dark Chocolate,Nutrition,180,3,540,0,No
ORD005905,CUST02312,Ahmedabad,Female,25-30,Google Ad,No,2023-02-02,Peanut Butter - Crunchy,Nutrition,349,2,698,0,No
ORD007346,CUST02130,Ahmedabad,Other,45+,Google Ad,No,2023-02-02,Moisturiser SPF 50,Skincare,499,1,499,5,No
ORD003223,CUST01927,Mumbai,Other,18-24,Google Ad,No,2023-02-02,Sanitary Pads - Heavy Flow,Wellness,249,3,747,5,No
ORD005297,CUST00588,Mumbai,Other,25-30,Organic Search,No,2023-02-02,Cat Treats - Tuna,Pet Care,249,2,498,10,No
ORD004297,CUST00359,Hyderabad,Male,25-30,Instagram Ad,Yes,2023-02-02,Sanitary Pads - Heavy Flow,Wellness,249,2,498,5,No
ORD001842,CUST00863,Mumbai,Other,25-30,Google Ad,No,2023-02-02,Sanitary Pads - Regular,Wellness,199,1,199,10,No
ORD001931,CUST00781,Delhi,Other,18-24,Instagram Ad,No,2023-02-02,Protein Bar - Coffee,Nutrition,180,2,360,0,No
ORD003119,CUST01283,Kolkata,Female,25-30,Google Ad,No,2023-02-03,Protein Bar - Dark Chocolate,Nutrition,180,2,360,5,No
ORD003228,CUST01433,Ahmedabad,Other,18-24,Referral,No,2023-02-03,Protein Bar - Peanut Butter,Nutrition,180,2,360,0,No
ORD000137,CUST02139,Bangalore,Other,31-35,Google Ad,No,2023-02-03,Cat Treats - Tuna,Pet Care,249,1,249,0,No
ORD007100,CUST02505,Delhi,Male,18-24,Instagram Ad,No,2023-02-03,Protein Bar - Peanut Butter,Nutrition,180,1,180,0,No
ORD000354,CUST01633,Kolkata,Male,25-30,Google Ad,No,2023-02-03,Muesli - No Added Sugar,Nutrition,299,1,299,0,Yes
ORD000370,CUST02278,Hyderabad,Other,18-24,Influencer,No,2023-02-03,Muesli - No Added Sugar,Nutrition,299,1,299,0,No
ORD005516,CUST02464,Pune,Female,18-24,Referral,No,2023-02-03,Sanitary Pads - Heavy Flow,Wellness,249,2,498,0,No
ORD000900,CUST01101,Bangalore,Female,18-24,Instagram Ad,No,2023-02-03,Peanut Butter - Crunchy,Nutrition,349,1,349,10,No
ORD002264,CUST01995,Chennai,Other,36-45,Organic Search,No,2023-02-03,Protein Bar - Coffee,Nutrition,180,2,360,0,No
ORD006298,CUST01172,Delhi,Male,31-35,Instagram Ad,Yes,2023-02-03,Dog Food - Chicken 1kg,Pet Care,599,1,599,10,No
ORD002879,CUST00871,Pune,Female,18-24,Instagram Ad,No,2023-02-03,Shampoo - Anti Dandruff,Haircare,349,1,349,5,No
ORD002175,CUST02513,Lucknow,Male,31-35,Referral,No,2023-02-03,Peanut Butter - Crunchy,Nutrition,349,1,349,5,No
ORD006346,CUST00906,Delhi,Male,31-35,Instagram Ad,No,2023-02-04,Protein Bar - Coffee,Nutrition,180,3,540,0,No
ORD000772,CUST02723,Mumbai,Female,31-35,Referral,Yes,2023-02-04,Sanitary Pads - Heavy Flow,Wellness,249,1,249,10,No
ORD002536,CUST00875,Kolkata,Other,36-45,Instagram Ad,No,2023-02-04,Face Wash - Charcoal,Skincare,299,2,598,0,No
ORD006194,CUST00654,Hyderabad,Female,18-24,Instagram Ad,Yes,2023-02-04,Vitamin C Serum,Skincare,599,1,599,0,No
ORD006071,CUST01742,Mumbai,Female,25-30,Referral,No,2023-02-04,Peanut Butter - Crunchy,Nutrition,349,1,349,0,No
ORD006525,CUST02359,Delhi,Male,31-35,Instagram Ad,No,2023-02-04,Peanut Butter - Crunchy,Nutrition,349,1,349,0,No
ORD006006,CUST02674,Mumbai,Female,45+,Referral,No,2023-02-04,Muesli - No Added Sugar,Nutrition,299,2,598,5,No
ORD001853,CUST00295,Mumbai,Female,31-35,Referral,No,2023-02-04,Peanut Butter - Crunchy,Nutrition,349,3,1047,0,No
ORD003403,CUST02655,Kolkata,Other,36-45,Instagram Ad,Yes,2023-02-04,Moisturiser SPF 50,Skincare,499,2,998,0,No
ORD004777,CUST02819,Mumbai,Male,25-30,Instagram Ad,No,2023-02-04,Peanut Butter - Crunchy,Nutrition,349,1,349,5,No
ORD002669,CUST02554,Pune,Other,18-24,Influencer,No,2023-02-05,Protein Bar - Dark Chocolate,Nutrition,180,3,540,15,No
ORD007459,CUST00809,Mumbai,Male,18-24,Google Ad,Yes,2023-02-05,Vitamin C Serum,Skincare,599,1,599,0,No
ORD004403,CUST02080,Hyderabad,Female,36-45,Referral,No,2023-02-05,Peanut Butter - Crunchy,Nutrition,349,1,349,0,No
ORD007502,CUST01087,Delhi,Other,25-30,Referral,No,2023-02-05,Sanitary Pads - Regular,Wellness,199,1,199,0,No
ORD000663,CUST00143,Delhi,Female,36-45,Google Ad,No,2023-02-05,Protein Bar - Coffee,Nutrition,180,1,180,0,No
ORD000832,CUST01926,Chennai,Other,45+,Organic Search,No,2023-02-05,Moisturiser SPF 50,Skincare,499,1,499,0,No
ORD001986,CUST02446,Delhi,Female,25-30,Organic Search,No,2023-02-05,Protein Bar - Peanut Butter,Nutrition,180,1,180,0,No
ORD004827,CUST00935,Chennai,Other,31-35,Referral,No,2023-02-05,Sanitary Pads - Heavy Flow,Wellness,249,1,249,0,No
ORD001775,CUST01829,Delhi,Other,25-30,Instagram Ad,No,2023-02-05,Protein Bar - Peanut Butter,Nutrition,180,1,180,5,No
ORD007138,CUST00046,Mumbai,Female,25-30,Influencer,No,2023-02-06,Dog Food - Chicken 1kg,Pet Care,599,1,599,0,No
ORD006128,CUST00255,Pune,Other,18-24,Influencer,Yes,2023-02-06,Protein Bar - Dark Chocolate,Nutrition,180,1,180,0,No
ORD000961,CUST02124,Ahmedabad,Male,25-30,Instagram Ad,No,2023-02-06,Moisturiser SPF 50,Skincare,499,3,1497,0,No
ORD006944,CUST01841,Bangalore,Female,31-35,Google Ad,No,2023-02-06,Cat Treats - Tuna,Pet Care,249,1,249,0,No
ORD006121,CUST00047,Pune,Male,18-24,Referral,No,2023-02-06,Sanitary Pads - Heavy Flow,Wellness,249,3,747,10,No
ORD002707,CUST02413,Mumbai,Female,25-30,Instagram Ad,Yes,2023-02-06,Protein Bar - Coffee,Nutrition,180,1,180,0,No
