customer_id,first_purchase,last_purchase,total_orders,total_revenue,avg_order_value,cohort_month,city,channel,is_subscriber
CUST00315,2023-08-20,2023-08-21,2,847,423.5,2023-08,Bangalore,Instagram Ad,No
CUST00316,2023-06-28,2024-10-24,3,858,286.0,2023-06,Chennai,Instagram Ad,No
CUST00317,2023-06-02,2024-12-26,4,2493,623.25,2023-06,Mumbai,Google Ad,No
CUST00318,2023-03-28,2024-12-02,4,2704,676.0,2023-03,Delhi,Organic Search,No
CUST00319,2023-12-03,2024-10-22,4,2474,618.5,2023-12,Mumbai,Google Ad,Yes
CUST00320,2023-06-12,2023-06-12,1,180,180.0,2023-06,Lucknow,Instagram Ad,No
CUST00321,2023-03-20,2024-06-16,4,2394,598.5,2023-03,Hyderabad,Google Ad,Yes
CUST00322,2023-08-18,2024-09-12,2,848,424.0,2023-08,Bangalore,Instagram Ad,No
CUST00323,2023-08-25,2024-10-15,3,1027,342.3333333333333,2023-08,Mumbai,Google Ad,Yes
CUST00324,2023-03-23,2024-10-11,3,1596,532.0,2023-03,Hyderabad,Referral,Yes
CUST00325,2023-08-16,2024-06-21,4,2303,575.75,2023-08,Mumbai,Organic Search,No
CUST00326,2023-04-07,2024-10-10,4,1118,279.5,2023-04,Ahmedabad,Instagram Ad,No
CUST00327,2023-01-14,2024-07-25,4,1617,404.25,2023-01,Kolkata,Organic Search,No
CUST00328,2023-02-02,2023-09-04,2,1447,723.5,2023-02,Chennai,Instagram Ad,No
CUST00330,2024-05-01,2024-12-05,2,1197,598.5,2024-05,Hyderabad,Instagram Ad,Yes
CUST00331,2023-10-02,2024-12-13,4,1645,411.25,2023-10,Mumbai,Referral,Yes
CUST00332,2024-07-24,2024-10-26,4,1127,281.75,2024-07,Delhi,Instagram Ad,No
CUST00333,2023-06-16,2024-11-06,4,1638,409.5,2023-06,Bangalore,Google Ad,No
CUST00334,2023-02-07,2023-05-05,3,839,279.6666666666667,2023-02,Lucknow,Influencer,No
CUST00335,2023-04-22,2024-05-05,6,2135,355.8333333333333,2023-04,Hyderabad,Instagram Ad,Yes
CUST00336,2023-01-20,2023-01-20,1,540,540.0,2023-01,Bangalore,Referral,No
CUST00337,2023-01-01,2024-07-13,3,1338,446.0,2023-01,Bangalore,Instagram Ad,No
CUST00338,2023-07-28,2023-07-28,1,249,249.0,2023-07,Mumbai,Referral,No
CUST00339,2023-11-16,2024-08-13,3,1756,585.3333333333334,2023-11,Hyderabad,Google Ad,No
CUST00340,2023-04-10,2024-10-30,4,2446,611.5,2023-04,Bangalore,Instagram Ad,No
CUST00341,2024-07-05,2024-09-15,2,958,479.0,2024-07,Mumbai,Organic Search,No
CUST00342,2024-12-17,2024-12-17,1,540,540.0,2024-12,Mumbai,Organic Search,No
CUST00343,2023-04-07,2024-02-05,2,498,249.0,2023-04,Delhi,Influencer,Yes
CUST00344,2024-02-25,2024-12-02,2,529,264.5,2024-02,Bangalore,Instagram Ad,No
CUST00345,2023-09-12,2023-09-12,1,199,199.0,2023-09,Bangalore,Google Ad,No
CUST00346,2023-04-05,2023-04-05,1,1797,1797.0,2023-04,Delhi,Influencer,No
CUST00347,2023-08-29,2024-06-10,5,1787,357.4,2023-08,Delhi,Referral,Yes
CUST00349,2023-03-31,2023-09-10,2,598,299.0,2023-03,Bangalore,Instagram Ad,No
CUST00350,2023-06-24,2024-12-25,2,598,299.0,2023-06,Delhi,Organic Search,No
CUST00351,2023-03-20,2024-12-22,4,1457,364.25,2023-03,Mumbai,Instagram Ad,No
CUST00352,2023-12-19,2024-12-02,4,1955,488.75,2023-12,Bangalore,Referral,No
CUST00353,2024-01-27,2024-12-25,3,927,309.0,2024-01,Kolkata,Instagram Ad,Yes
CUST00354,2023-03-09,2023-03-09,1,499,499.0,2023-03,Mumbai,Google Ad,No
CUST00355,2023-03-23,2023-06-14,2,1794,897.0,2023-03,Mumbai,Google Ad,No
CUST00356,2024-05-02,2024-09-08,3,1058,352.6666666666667,2024-05,Bangalore,Instagram Ad,Yes
CUST00358,2024-06-26,2024-08-25,2,659,329.5,2024-06,Kolkata,Google Ad,No
CUST00359,2023-02-02,2024-09-14,3,1038,346.0,2023-02,Hyderabad,Instagram Ad,Yes
CUST00360,2023-06-10,2024-05-19,5,2544,508.8,2023-06,Hyderabad,Instagram Ad,No
CUST00361,2023-04-20,2024-09-11,2,2844,1422.0,2023-04,Mumbai,Organic Search,No
CUST00362,2023-01-10,2024-03-17,6,3422,570.3333333333334,2023-01,Mumbai,Organic Search,No
CUST00363,2023-08-01,2024-07-04,2,946,473.0,2023-08,Hyderabad,Google Ad,No
CUST00364,2023-09-25,2024-08-10,2,948,474.0,2023-09,Pune,Instagram Ad,No
CUST00365,2023-03-04,2023-03-04,1,299,299.0,2023-03,Hyderabad,Instagram Ad,No
CUST00366,2023-01-12,2023-08-08,4,1226,306.5,2023-01,Pune,Instagram Ad,No
CUST00367,2024-03-02,2024-06-08,4,1396,349.0,2024-03,Mumbai,Influencer,No
CUST00369,2023-01-31,2023-01-31,1,1198,1198.0,2023-01,Bangalore,Instagram Ad,No
CUST00370,2023-04-28,2024-03-03,3,1906,635.3333333333334,2023-04,Chennai,Referral,No
CUST00371,2023-06-15,2024-08-31,2,897,448.5,2023-06,Mumbai,Google Ad,Yes
CUST00372,2023-01-25,2024-11-25,4,2076,519.0,2023-01,Delhi,Google Ad,No
CUST00373,2023-05-28,2024-12-13,3,709,236.33333333333334,2023-05,Bangalore,Instagram Ad,No
CUST00374,2023-07-16,2024-08-04,2,498,249.0,2023-07,Mumbai,Organic Search,No
CUST00376,2023-04-13,2023-12-30,5,2256,451.2,2023-04,Bangalore,Instagram Ad,No
CUST00378,2024-09-28,2024-10-26,2,1046,523.0,2024-09,Chennai,Referral,No
CUST00379,2024-08-09,2024-08-09,1,299,299.0,2024-08,Mumbai,Instagram Ad,Yes
CUST00380,2023-08-04,2024-04-30,2,1195,597.5,2023-08,Ahmedabad,Instagram Ad,No
CUST00381,2023-04-29,2024-03-29,4,1537,384.25,2023-04,Ahmedabad,Google Ad,Yes
CUST00382,2023-02-01,2024-05-15,3,1894,631.3333333333334,2023-02,Delhi,Instagram Ad,No
CUST00383,2024-01-10,2024-02-08,2,678,339.0,2024-01,Bangalore,Instagram Ad,No
CUST00384,2024-03-15,2024-03-24,2,1796,898.0,2024-03,Delhi,Google Ad,Yes
CUST00385,2023-05-12,2024-08-17,4,1475,368.75,2023-05,Hyderabad,Instagram Ad,No
CUST00386,2024-06-09,2024-09-13,2,679,339.5,2024-06,Mumbai,Google Ad,No
CUST00387,2023-02-23,2024-11-17,2,1396,698.0,2023-02,Bangalore,Referral,No
CUST00388,2023-12-06,2024-08-09,3,1046,348.6666666666667,2023-12,Pune,Influencer,No
CUST00389,2023-03-06,2023-12-06,2,947,473.5,2023-03,Kolkata,Instagram Ad,Yes
CUST00390,2024-01-03,2024-01-03,1,599,599.0,2024-01,Bangalore,Referral,No
CUST00391,2024-02-07,2024-02-07,1,598,598.0,2024-02,Delhi,Referral,No
CUST00392,2023-08-22,2024-11-05,2,747,373.5,2023-08,Bangalore,Organic Search,Yes
CUST00393,2023-07-28,2023-12-01,3,1887,629.0,2023-07,Bangalore,Organic Search,Yes
CUST00394,2023-09-24,2024-03-15,2,1495,747.5,2023-09,Kolkata,Instagram Ad,Yes
CUST00395,2023-04-05,2024-06-29,4,1377,344.25,2023-04,Pune,Organic Search,No
CUST00396,2023-06-05,2024-08-31,3,2744,914.6666666666666,2023-06,Delhi,Organic Search,No
CUST00397,2023-08-29,2024-08-20,2,1696,848.0,2023-08,Mumbai,Organic Search,No
CUST00398,2023-08-03,2024-12-29,5,3104,620.8,2023-08,Hyderabad,Organic Search,No
CUST00399,2023-11-26,2024-05-09,3,2593,864.3333333333334,2023-11,Mumbai,Organic Search,No
CUST00400,2023-05-14,2023-10-12,2,1138,569.0,2023-05,Mumbai,Instagram Ad,No
CUST00402,2023-04-21,2024-07-12,4,1327,331.75,2023-04,Bangalore,Instagram Ad,No
CUST00403,2023-12-19,2024-06-30,6,2136,356.0,2023-12,Bangalore,Referral,No
CUST00404,2024-07-30,2024-07-30,1,180,180.0,2024-07,Delhi,Instagram Ad,No
CUST00405,2023-04-01,2024-11-25,2,848,424.0,2023-04,Hyderabad,Google Ad,No
CUST00406,2023-12-01,2024-02-11,3,947,315.6666666666667,2023-12,Mumbai,Google Ad,No
CUST00407,2024-09-01,2024-09-01,1,349,349.0,2024-09,Hyderabad,Instagram Ad,No
CUST00408,2023-04-11,2023-12-04,3,1706,568.6666666666666,2023-04,Bangalore,Referral,No
CUST00409,2023-06-18,2024-12-12,5,3242,648.4,2023-06,Chennai,Influencer,Yes
CUST00410,2023-06-01,2023-07-09,2,1098,549.0,2023-06,Mumbai,Influencer,No
CUST00411,2023-05-08,2024-07-14,3,728,242.66666666666666,2023-05,Kolkata,Google Ad,No
CUST00412,2023-09-12,2023-09-12,1,249,249.0,2023-09,Chennai,Instagram Ad,No
CUST00413,2023-02-22,2024-12-10,2,997,498.5,2023-02,Hyderabad,Instagram Ad,No
CUST00414,2024-03-20,2024-12-03,2,1697,848.5,2024-03,Delhi,Instagram Ad,No
CUST00415,2024-03-02,2024-12-19,2,777,388.5,2024-03,Delhi,Google Ad,No
CUST00416,2023-04-22,2023-07-02,3,1795,598.3333333333334,2023-04,Bangalore,Influencer,No
CUST00417,2024-03-05,2024-09-12,2,1977,988.5,2024-03,Kolkata,Instagram Ad,No
CUST00418,2024-06-09,2024-07-28,2,647,323.5,2024-06,Chennai,Google Ad,No
CUST00419,2024-08-22,2024-11-01,3,1218,406.0,2024-08,Chennai,Referral,No
CUST00420,2024-05-02,2024-05-02,1,249,249.0,2024-05,Bangalore,Instagram Ad,No
CUST00421,2023-04-15,2023-11-03,4,1177,294.25,2023-04,Lucknow,Organic Search,No
CUST00423,2023-10-02,2024-04-20,3,1076,358.6666666666667,2023-10,Chennai,Instagram Ad,No
CUST00425,2024-02-10,2024-02-10,1,1047,1047.0,2024-02,Mumbai,Influencer,No
CUST00426,2023-04-24,2024-11-07,3,1746,582.0,2023-04,Bangalore,Instagram Ad,No
CUST00427,2023-04-22,2024-10-13,5,1157,231.4,2023-04,Mumbai,Organic Search,Yes
CUST00428,2023-09-27,2024-10-25,3,1787,595.6666666666666,2023-09,Pune,Instagram Ad,Yes
CUST00429,2023-07-12,2023-08-14,2,479,239.5,2023-07,Bangalore,Instagram Ad,No
CUST00430,2024-02-08,2024-02-08,1,199,199.0,2024-02,Hyderabad,Influencer,Yes
CUST00431,2023-05-18,2024-09-03,4,1276,319.0,2023-05,Mumbai,Instagram Ad,Yes
CUST00432,2023-07-02,2023-07-02,1,299,299.0,2023-07,Mumbai,Google Ad,No
CUST00433,2023-05-26,2024-03-13,2,648,324.0,2023-05,Pune,Instagram Ad,No
CUST00434,2023-06-07,2024-03-10,4,1945,486.25,2023-06,Bangalore,Instagram Ad,No
CUST00435,2024-01-19,2024-10-17,2,859,429.5,2024-01,Mumbai,Google Ad,No
CUST00436,2023-09-06,2023-09-06,1,598,598.0,2023-09,Hyderabad,Referral,Yes
CUST00437,2023-07-27,2024-06-02,4,2206,551.5,2023-07,Bangalore,Instagram Ad,No
CUST00438,2023-02-19,2024-08-30,5,1815,363.0,2023-02,Mumbai,Google Ad,Yes
CUST00439,2023-07-14,2024-08-22,4,4303,1075.75,2023-07,Delhi,Influencer,No
CUST00440,2023-05-09,2024-01-07,2,1146,573.0,2023-05,Bangalore,Instagram Ad,No
CUST00441,2023-02-23,2024-04-04,4,2035,508.75,2023-02,Kolkata,Instagram Ad,No
CUST00442,2024-05-18,2024-09-16,2,709,354.5,2024-05,Delhi,Organic Search,No
CUST00444,2023-02-11,2024-09-25,5,1187,237.4,2023-02,Jaipur,Referral,No
CUST00445,2024-05-26,2024-05-26,1,199,199.0,2024-05,Bangalore,Instagram Ad,No
CUST00446,2023-05-17,2024-11-07,7,3092,441.7142857142857,2023-05,Ahmedabad,Google Ad,No
CUST00447,2023-01-07,2024-05-22,6,2166,361.0,2023-01,Ahmedabad,Organic Search,No
CUST00448,2023-05-11,2023-05-11,1,180,180.0,2023-05,Bangalore,Instagram Ad,No
CUST00449,2023-05-16,2024-07-01,5,2291,458.2,2023-05,Hyderabad,Instagram Ad,Yes
CUST00450,2023-02-25,2024-06-19,5,2793,558.6,2023-02,Mumbai,Instagram Ad,Yes
CUST00451,2023-03-15,2023-03-15,1,499,499.0,2023-03,Hyderabad,Google Ad,No
CUST00452,2023-05-10,2024-03-19,3,2094,698.0,2023-05,Chennai,Organic Search,Yes
CUST00453,2024-03-05,2024-08-28,3,1356,452.0,2024-03,Mumbai,Organic Search,No
CUST00454,2023-02-18,2024-11-30,4,1326,331.5,2023-02,Mumbai,Instagram Ad,No
CUST00455,2023-06-08,2024-12-13,3,1139,379.6666666666667,2023-06,Chennai,Organic Search,No
CUST00456,2023-01-21,2023-11-25,2,598,299.0,2023-01,Mumbai,Organic Search,No
CUST00457,2023-10-09,2024-02-12,2,698,349.0,2023-10,Bangalore,Instagram Ad,No
CUST00458,2023-03-05,2024-05-02,3,2095,698.3333333333334,2023-03,Delhi,Influencer,No
CUST00459,2023-01-30,2024-12-09,5,1724,344.8,2023-01,Hyderabad,Referral,No
CUST00460,2023-02-18,2024-02-20,2,697,348.5,2023-02,Delhi,Influencer,Yes
CUST00461,2023-11-14,2024-11-10,3,1596,532.0,2023-11,Bangalore,Google Ad,No
CUST00462,2023-01-07,2024-09-13,5,2385,477.0,2023-01,Delhi,Instagram Ad,Yes
CUST00463,2023-05-21,2024-09-22,4,1238,309.5,2023-05,Pune,Instagram Ad,No
CUST00464,2023-09-25,2023-12-04,2,679,339.5,2023-09,Kolkata,Influencer,No
CUST00465,2023-11-07,2024-01-25,2,1107,553.5,2023-11,Bangalore,Referral,No
CUST00466,2023-07-19,2024-11-08,6,3651,608.5,2023-07,Pune,Instagram Ad,No
CUST00467,2024-10-29,2024-10-29,1,998,998.0,2024-10,Ahmedabad,Instagram Ad,Yes
CUST00468,2023-06-12,2023-06-12,1,349,349.0,2023-06,Hyderabad,Referral,Yes
CUST00469,2023-03-18,2024-07-28,3,878,292.6666666666667,2023-03,Kolkata,Organic Search,No
CUST00470,2023-01-10,2023-03-15,2,1595,797.5,2023-01,Bangalore,Instagram Ad,No
CUST00471,2023-08-03,2024-08-28,3,1238,412.6666666666667,2023-08,Kolkata,Organic Search,No
CUST00472,2023-04-09,2024-12-18,7,3949,564.1428571428571,2023-04,Bangalore,Instagram Ad,Yes
CUST00473,2023-09-12,2024-11-20,3,969,323.0,2023-09,Lucknow,Instagram Ad,No
CUST00474,2023-04-11,2023-12-22,3,2156,718.6666666666666,2023-04,Mumbai,Google Ad,No
CUST00475,2023-03-13,2024-03-06,3,2295,765.0,2023-03,Mumbai,Google Ad,No
CUST00476,2023-03-08,2023-03-08,1,299,299.0,2023-03,Mumbai,Referral,Yes
CUST00477,2023-04-23,2024-09-15,3,2096,698.6666666666666,2023-04,Mumbai,Influencer,No
CUST00478,2023-03-09,2024-11-02,3,1656,552.0,2023-03,Mumbai,Instagram Ad,No
CUST00479,2023-04-08,2023-04-08,1,249,249.0,2023-04,Delhi,Google Ad,No
CUST00480,2023-01-13,2024-05-31,7,4312,616.0,2023-01,Pune,Google Ad,No
CUST00481,2023-01-18,2023-01-18,1,299,299.0,2023-01,Mumbai,Organic Search,No
CUST00482,2023-04-13,2024-10-17,4,2044,511.0,2023-04,Mumbai,Organic Search,No
CUST00483,2024-03-12,2024-03-12,1,698,698.0,2024-03,Mumbai,Organic Search,No
CUST00484,2023-05-28,2024-12-06,2,1097,548.5,2023-05,Pune,Organic Search,No
CUST00486,2023-04-19,2024-03-22,4,3443,860.75,2023-04,Delhi,Referral,No
CUST00488,2023-03-11,2023-07-02,2,947,473.5,2023-03,Bangalore,Instagram Ad,Yes
CUST00489,2024-01-15,2024-05-01,2,959,479.5,2024-01,Hyderabad,Influencer,No
CUST00490,2023-07-19,2024-02-06,2,947,473.5,2023-07,Bangalore,Organic Search,No
CUST00491,2023-05-07,2024-07-27,7,2931,418.7142857142857,2023-05,Bangalore,Referral,No
CUST00492,2023-03-26,2023-06-12,2,720,360.0,2023-03,Pune,Instagram Ad,No
CUST00493,2023-05-20,2024-10-05,2,1296,648.0,2023-05,Mumbai,Instagram Ad,No
CUST00494,2023-01-22,2024-02-27,3,1095,365.0,2023-01,Bangalore,Instagram Ad,No
CUST00495,2024-11-29,2024-11-29,1,299,299.0,2024-11,Bangalore,Referral,No
CUST00496,2023-03-21,2024-03-21,3,1028,342.6666666666667,2023-03,Chennai,Google Ad,No
CUST00497,2023-09-06,2024-12-24,2,1497,748.5,2023-09,Mumbai,Organic Search,No
CUST00498,2024-05-31,2024-09-30,3,1945,648.3333333333334,2024-05,Hyderabad,Referral,Yes
CUST00499,2023-11-28,2023-12-24,2,679,339.5,2023-11,Mumbai,Referral,No
CUST00500,2023-04-18,2024-10-29,5,1776,355.2,2023-04,Mumbai,Instagram Ad,No
CUST00501,2023-06-22,2024-02-02,2,429,214.5,2023-06,Delhi,Influencer,Yes
CUST00502,2023-05-03,2024-11-04,2,698,349.0,2023-05,Chennai,Google Ad,No
CUST00503,2023-08-10,2024-05-13,3,2406,802.0,2023-08,Bangalore,Instagram Ad,Yes
CUST00504,2023-12-19,2024-02-29,3,2143,714.3333333333334,2023-12,Mumbai,Google Ad,No
CUST00505,2023-01-13,2024-12-15,3,2395,798.3333333333334,2023-01,Ahmedabad,Instagram Ad,No
CUST00506,2023-10-28,2024-12-03,2,598,299.0,2023-10,Pune,Influencer,Yes
CUST00507,2024-11-28,2024-11-28,1,599,599.0,2024-11,Delhi,Organic Search,No
CUST00508,2023-02-07,2024-03-07,3,1746,582.0,2023-02,Pune,Instagram Ad,No
CUST00509,2023-06-20,2024-08-04,4,2516,629.0,2023-06,Lucknow,Organic Search,No
CUST00510,2023-03-28,2024-11-11,4,2142,535.5,2023-03,Mumbai,Instagram Ad,No
CUST00511,2023-04-17,2023-12-14,3,1395,465.0,2023-04,Pune,Google Ad,Yes
CUST00512,2023-12-17,2024-08-09,4,1426,356.5,2023-12,Hyderabad,Instagram Ad,No
CUST00513,2023-11-12,2024-08-22,2,709,354.5,2023-11,Mumbai,Google Ad,No
CUST00514,2023-09-04,2024-08-05,3,2406,802.0,2023-09,Jaipur,Referral,No
CUST00515,2023-09-12,2024-09-15,4,1398,349.5,2023-09,Bangalore,Organic Search,No
CUST00517,2023-04-24,2023-04-24,1,698,698.0,2023-04,Chennai,Instagram Ad,No
CUST00518,2024-10-21,2024-10-21,1,598,598.0,2024-10,Delhi,Referral,No
CUST00519,2024-09-25,2024-10-18,2,898,449.0,2024-09,Kolkata,Referral,No
CUST00521,2023-07-08,2024-12-13,2,779,389.5,2023-07,Mumbai,Google Ad,No
CUST00522,2023-08-30,2023-11-17,2,896,448.0,2023-08,Bangalore,Instagram Ad,No
CUST00523,2023-12-14,2024-11-09,2,947,473.5,2023-12,Delhi,Referral,No
CUST00524,2023-01-05,2024-09-24,5,1406,281.2,2023-01,Bangalore,Instagram Ad,No
CUST00525,2023-04-11,2023-11-05,2,1038,519.0,2023-04,Pune,Referral,No
CUST00526,2023-05-10,2024-05-23,4,1226,306.5,2023-05,Bangalore,Instagram Ad,No
CUST00527,2023-09-13,2023-09-13,1,599,599.0,2023-09,Delhi,Referral,No
CUST00528,2023-02-25,2023-12-22,2,598,299.0,2023-02,Lucknow,Instagram Ad,Yes
CUST00530,2024-01-31,2024-01-31,1,360,360.0,2024-01,Pune,Instagram Ad,No
CUST00531,2023-11-04,2023-11-04,1,180,180.0,2023-11,Bangalore,Influencer,No
CUST00532,2023-08-13,2023-08-13,1,1198,1198.0,2023-08,Hyderabad,Organic Search,Yes
CUST00533,2024-04-11,2024-11-26,2,429,214.5,2024-04,Bangalore,Instagram Ad,Yes
CUST00534,2023-05-11,2024-12-28,3,2245,748.3333333333334,2023-05,Bangalore,Organic Search,No
CUST00535,2023-03-07,2024-08-14,2,720,360.0,2023-03,Hyderabad,Instagram Ad,No
CUST00536,2023-08-11,2023-08-11,1,747,747.0,2023-08,Bangalore,Organic Search,No
CUST00537,2023-07-12,2024-06-23,4,1698,424.5,2023-07,Chennai,Google Ad,No
CUST00538,2023-06-14,2024-11-05,3,1396,465.3333333333333,2023-06,Chennai,Instagram Ad,Yes
CUST00539,2023-07-01,2024-12-21,2,479,239.5,2023-07,Chennai,Instagram Ad,Yes
CUST00541,2023-03-25,2024-08-24,3,1338,446.0,2023-03,Pune,Google Ad,No
CUST00542,2024-12-15,2024-12-15,1,1047,1047.0,2024-12,Lucknow,Organic Search,Yes
CUST00543,2024-09-22,2024-09-22,1,499,499.0,2024-09,Delhi,Organic Search,Yes
CUST00544,2023-04-20,2023-04-20,1,349,349.0,2023-04,Kolkata,Instagram Ad,No
CUST00545,2023-02-12,2024-10-12,4,1625,406.25,2023-02,Pune,Organic Search,No
CUST00546,2023-08-22,2024-08-07,2,429,214.5,2023-08,Mumbai,Instagram Ad,No
CUST00547,2023-10-28,2024-10-15,3,978,326.0,2023-10,Ahmedabad,Referral,No
CUST00548,2024-05-13,2024-05-13,1,747,747.0,2024-05,Hyderabad,Instagram Ad,No
CUST00549,2023-03-08,2024-07-30,3,1207,402.3333333333333,2023-03,Pune,Instagram Ad,No
CUST00550,2023-08-08,2023-08-08,1,698,698.0,2023-08,Kolkata,Google Ad,No
CUST00551,2023-12-29,2023-12-29,1,599,599.0,2023-12,Mumbai,Google Ad,Yes
CUST00552,2023-05-12,2023-11-08,3,1796,598.6666666666666,2023-05,Ahmedabad,Instagram Ad,No
CUST00553,2024-09-30,2024-10-01,2,747,373.5,2024-09,Ahmedabad,Referral,No
CUST00554,2024-04-16,2024-05-15,2,679,339.5,2024-04,Jaipur,Organic Search,No
CUST00555,2023-02-25,2024-12-22,3,1139,379.6666666666667,2023-02,Delhi,Referral,Yes
CUST00556,2023-02-27,2023-09-28,4,2143,535.75,2023-02,Bangalore,Instagram Ad,Yes
CUST00557,2023-07-12,2023-07-12,1,1797,1797.0,2023-07,Bangalore,Instagram Ad,No
CUST00558,2023-06-01,2024-02-17,3,1396,465.3333333333333,2023-06,Delhi,Organic Search,Yes
CUST00559,2023-05-30,2023-06-01,2,647,323.5,2023-05,Kolkata,Organic Search,No
CUST00560,2023-10-25,2024-10-31,4,1605,401.25,2023-10,Mumbai,Instagram Ad,Yes
CUST00561,2024-01-18,2024-01-18,1,349,349.0,2024-01,Mumbai,Organic Search,No
CUST00562,2023-07-01,2024-07-07,3,1696,565.3333333333334,2023-07,Bangalore,Instagram Ad,No
CUST00564,2023-05-01,2024-08-14,3,2443,814.3333333333334,2023-05,Chennai,Referral,No
CUST00566,2023-10-18,2024-10-06,2,1697,848.5,2023-10,Pune,Influencer,No
CUST00567,2023-08-09,2024-10-21,4,2517,629.25,2023-08,Pune,Organic Search,No
CUST00568,2023-05-15,2024-11-13,2,1197,598.5,2023-05,Bangalore,Instagram Ad,No
CUST00569,2023-04-07,2024-04-05,2,847,423.5,2023-04,Pune,Influencer,No
CUST00570,2023-01-06,2023-03-06,2,479,239.5,2023-01,Bangalore,Organic Search,Yes
CUST00571,2024-10-22,2024-10-22,1,599,599.0,2024-10,Delhi,Google Ad,Yes
CUST00572,2023-05-06,2024-12-12,6,2663,443.8333333333333,2023-05,Delhi,Influencer,No
CUST00573,2023-06-19,2023-10-07,4,1456,364.0,2023-06,Mumbai,Organic Search,No
CUST00574,2024-04-14,2024-10-07,3,1357,452.3333333333333,2024-04,Bangalore,Instagram Ad,Yes
CUST00575,2023-01-27,2024-09-24,2,360,180.0,2023-01,Mumbai,Instagram Ad,No
CUST00576,2024-06-03,2024-08-28,2,1246,623.0,2024-06,Pune,Google Ad,No
CUST00577,2023-08-19,2024-03-28,2,709,354.5,2023-08,Delhi,Instagram Ad,No
CUST00578,2023-12-02,2024-10-19,5,1686,337.2,2023-12,Delhi,Google Ad,No
CUST00579,2023-06-17,2024-10-10,4,1456,364.0,2023-06,Hyderabad,Influencer,Yes
CUST00580,2023-11-03,2023-11-03,1,698,698.0,2023-11,Delhi,Google Ad,No
CUST00581,2024-02-11,2024-10-15,4,2006,501.5,2024-02,Hyderabad,Organic Search,No
CUST00582,2024-05-18,2024-05-18,1,249,249.0,2024-05,Jaipur,Referral,Yes
CUST00584,2024-04-21,2024-12-22,5,1475,295.0,2024-04,Hyderabad,Instagram Ad,No
CUST00585,2023-03-14,2024-11-14,3,897,299.0,2023-03,Delhi,Instagram Ad,No
CUST00586,2023-01-07,2024-12-06,5,2723,544.6,2023-01,Mumbai,Instagram Ad,No
CUST00587,2023-04-16,2024-11-07,4,1607,401.75,2023-04,Hyderabad,Organic Search,No
CUST00588,2023-02-02,2024-03-20,4,1595,398.75,2023-02,Mumbai,Organic Search,No
CUST00589,2023-04-25,2024-08-20,4,1594,398.5,2023-04,Kolkata,Organic Search,Yes
CUST00590,2023-03-22,2024-08-22,3,1177,392.3333333333333,2023-03,Mumbai,Google Ad,Yes
CUST00591,2023-02-24,2024-09-26,3,2693,897.6666666666666,2023-02,Bangalore,Instagram Ad,No
CUST00592,2023-02-13,2023-06-28,2,927,463.5,2023-02,Mumbai,Instagram Ad,No
CUST00593,2023-07-02,2024-07-27,2,598,299.0,2023-07,Hyderabad,Organic Search,No
CUST00594,2023-05-12,2024-07-17,4,1058,264.5,2023-05,Bangalore,Organic Search,No
CUST00595,2023-03-06,2024-02-27,3,2675,891.6666666666666,2023-03,Chennai,Google Ad,No
CUST00596,2023-01-13,2024-11-22,3,2895,965.0,2023-01,Kolkata,Influencer,No
CUST00597,2023-02-14,2023-02-14,1,698,698.0,2023-02,Pune,Google Ad,No
CUST00598,2023-10-24,2024-09-30,3,1546,515.3333333333334,2023-10,Hyderabad,Google Ad,Yes
CUST00600,2023-02-08,2023-02-08,1,180,180.0,2023-02,Mumbai,Organic Search,No
CUST00601,2023-01-08,2023-01-08,1,199,199.0,2023-01,Mumbai,Google Ad,No
CUST00602,2023-11-21,2023-11-21,1,349,349.0,2023-11,Pune,Google Ad,Yes
CUST00603,2024-05-11,2024-08-28,2,1596,798.0,2024-05,Bangalore,Organic Search,Yes
CUST00604,2023-05-07,2024-05-04,2,848,424.0,2023-05,Mumbai,Google Ad,No
CUST00605,2023-10-19,2024-12-12,2,747,373.5,2023-10,Mumbai,Instagram Ad,No
CUST00606,2023-02-07,2024-02-22,3,1019,339.6666666666667,2023-02,Mumbai,Referral,No
CUST00607,2023-02-28,2024-10-21,4,1626,406.5,2023-02,Ahmedabad,Instagram Ad,No
CUST00608,2023-08-26,2023-09-26,2,847,423.5,2023-08,Kolkata,Organic Search,No
CUST00609,2024-10-03,2024-10-03,1,199,199.0,2024-10,Delhi,Influencer,No
CUST00610,2023-04-08,2024-11-25,5,2933,586.6,2023-04,Delhi,Google Ad,Yes
CUST00611,2023-08-04,2024-12-08,4,2056,514.0,2023-08,Bangalore,Referral,No
CUST00612,2023-01-20,2024-05-07,6,3016,502.6666666666667,2023-01,Delhi,Instagram Ad,Yes
CUST00613,2023-04-26,2024-01-29,3,1146,382.0,2023-04,Delhi,Instagram Ad,No
CUST00614,2023-04-17,2024-10-08,4,3834,958.5,2023-04,Delhi,Organic Search,Yes
CUST00615,2023-04-09,2023-04-09,1,360,360.0,2023-04,Pune,Google Ad,No
CUST00616,2023-03-14,2024-02-22,3,969,323.0,2023-03,Kolkata,Organic Search,No
CUST00617,2023-08-03,2024-06-07,3,1057,352.3333333333333,2023-08,Mumbai,Google Ad,Yes
CUST00618,2023-12-18,2024-11-08,4,3542,885.5,2023-12,Bangalore,Instagram Ad,No
