customer_id,gender,age_group,city,channel,is_subscriber
CUST02026,Male,31-35,Lucknow,Google Ad,Yes
CUST02027,Other,31-35,Pune,Instagram Ad,No
CUST02028,Other,31-35,Chennai,Google Ad,No
CUST02029,Male,45+,Hyderabad,Google Ad,No
CUST02030,Male,31-35,Delhi,Instagram Ad,No
CUST02031,Male,25-30,Pune,Instagram Ad,No
CUST02032,Male,25-30,Mumbai,Instagram Ad,No
CUST02033,Other,36-45,Delhi,Referral,No
CUST02034,Other,45+,Delhi,Organic Search,Yes
CUST02035,Male,25-30,Jaipur,Google Ad,No
CUST02036,Female,18-24,Hyderabad,Organic Search,No
CUST02037,Female,45+,Mumbai,Instagram Ad,No
CUST02038,Other,25-30,Delhi,Google Ad,No
CUST02039,Female,18-24,Jaipur,Referral,Yes
CUST02040,Male,31-35,Delhi,Google Ad,No
CUST02041,Female,45+,Mumbai,Google Ad,No
CUST02042,Other,25-30,Delhi,Instagram Ad,No
CUST02043,Male,25-30,Mumbai,Referral,No
CUST02044,Male,25-30,Delhi,Organic Search,No
CUST02045,Other,18-24,Hyderabad,Instagram Ad,Yes
CUST02046,Female,18-24,Mumbai,Instagram Ad,No
CUST02047,Other,25-30,Mumbai,Instagram Ad,No
CUST02048,Other,25-30,Delhi,Referral,No
CUST02049,Female,25-30,Mumbai,Google Ad,No
CUST02050,Male,31-35,Delhi,Organic Search,Yes
CUST02051,Female,18-24,Bangalore,Influencer,No
CUST02052,Female,31-35,Delhi,Instagram Ad,Yes
CUST02053,Male,25-30,Mumbai,Instagram Ad,No
CUST02054,Male,18-24,Bangalore,Google Ad,No
CUST02055,Other,25-30,Delhi,Instagram Ad,No
CUST02056,Female,36-45,Mumbai,Instagram Ad,No
CUST02057,Male,25-30,Bangalore,Google Ad,Yes
CUST02058,Female,25-30,Bangalore,Instagram Ad,No
CUST02059,Female,31-35,Pune,Instagram Ad,No
CUST02060,Male,31-35,Chennai,Organic Search,Yes
CUST02061,Male,31-35,Hyderabad,Instagram Ad,No
CUST02062,Female,25-30,Hyderabad,Instagram Ad,No
CUST02063,Male,36-45,Chennai,Influencer,No
CUST02064,Female,18-24,Pune,Google Ad,No
CUST02065,Male,18-24,Lucknow,Organic Search,No
CUST02066,Other,18-24,Mumbai,Referral,Yes
CUST02067,Male,31-35,Mumbai,Organic Search,No
CUST02068,Female,31-35,Hyderabad,Instagram Ad,Yes
CUST02069,Male,18-24,Pune,Google Ad,No
CUST02070,Female,25-30,Bangalore,Google Ad,Yes
CUST02071,Male,25-30,Lucknow,Referral,No
CUST02072,Female,25-30,Kolkata,Google Ad,Yes
CUST02073,Female,18-24,Bangalore,Influencer,No
CUST02074,Male,18-24,Mumbai,Referral,No
CUST02075,Female,31-35,Pune,Instagram Ad,No
CUST02076,Other,31-35,Delhi,Organic Search,Yes
CUST02077,Other,18-24,Mumbai,Instagram Ad,No
CUST02078,Male,25-30,Bangalore,Google Ad,No
CUST02079,Female,18-24,Pune,Google Ad,No
CUST02080,Female,36-45,Hyderabad,Referral,No
CUST02081,Female,18-24,Hyderabad,Instagram Ad,No
CUST02082,Male,18-24,Chennai,Instagram Ad,No
CUST02083,Male,36-45,Bangalore,Organic Search,No
CUST02084,Other,31-35,Bangalore,Referral,No
CUST02085,Female,36-45,Bangalore,Google Ad,No
CUST02086,Other,36-45,Bangalore,Instagram Ad,No
CUST02087,Male,45+,Chennai,Referral,Yes
CUST02088,Male,25-30,Pune,Referral,Yes
CUST02089,Other,36-45,Bangalore,Instagram Ad,No
CUST02090,Female,25-30,Bangalore,Instagram Ad,Yes
CUST02091,Female,31-35,Mumbai,Instagram Ad,No
CUST02092,Female,25-30,Chennai,Google Ad,No
CUST02093,Male,31-35,Mumbai,Instagram Ad,No
CUST02094,Female,25-30,Hyderabad,Organic Search,No
CUST02095,Female,18-24,Delhi,Organic Search,No
CUST02096,Other,25-30,Mumbai,Organic Search,No
CUST02097,Other,18-24,Bangalore,Influencer,No
CUST02098,Other,25-30,Mumbai,Organic Search,Yes
CUST02099,Other,45+,Hyderabad,Referral,No
CUST02100,Male,25-30,Bangalore,Referral,No
CUST02101,Female,25-30,Ahmedabad,Organic Search,No
CUST02102,Male,25-30,Mumbai,Instagram Ad,Yes
CUST02103,Female,25-30,Delhi,Google Ad,No
CUST02104,Male,25-30,Bangalore,Instagram Ad,Yes
CUST02105,Female,31-35,Pune,Referral,Yes
CUST02106,Female,25-30,Delhi,Instagram Ad,Yes
CUST02107,Female,18-24,Delhi,Instagram Ad,No
CUST02108,Male,25-30,Mumbai,Instagram Ad,No
CUST02109,Other,18-24,Kolkata,Influencer,Yes
CUST02110,Other,25-30,Mumbai,Organic Search,No
CUST02111,Male,18-24,Mumbai,Organic Search,No
CUST02112,Female,18-24,Hyderabad,Google Ad,No
CUST02113,Female,18-24,Chennai,Organic Search,Yes
CUST02114,Male,31-35,Bangalore,Influencer,Yes
CUST02115,Other,31-35,Delhi,Influencer,No
CUST02116,Other,45+,Ahmedabad,Instagram Ad,No
CUST02117,Female,45+,Delhi,Google Ad,No
CUST02118,Other,25-30,Mumbai,Instagram Ad,No
CUST02119,Other,25-30,Mumbai,Referral,No
CUST02120,Other,18-24,Pune,Organic Search,No
CUST02121,Female,18-24,Delhi,Influencer,No
CUST02122,Other,31-35,Chennai,Instagram Ad,No
CUST02123,Female,18-24,Mumbai,Referral,Yes
CUST02124,Male,25-30,Ahmedabad,Instagram Ad,No
CUST02125,Male,45+,Bangalore,Instagram Ad,No
CUST02126,Female,25-30,Delhi,Instagram Ad,No
CUST02127,Other,18-24,Hyderabad,Instagram Ad,No
CUST02128,Male,36-45,Delhi,Instagram Ad,No
CUST02129,Female,31-35,Hyderabad,Instagram Ad,No
CUST02130,Other,45+,Ahmedabad,Google Ad,No
CUST02131,Male,25-30,Bangalore,Instagram Ad,No
CUST02132,Female,25-30,Mumbai,Google Ad,No
CUST02133,Other,31-35,Pune,Influencer,Yes
CUST02134,Other,25-30,Chennai,Google Ad,No
CUST02135,Female,18-24,Kolkata,Google Ad,No
CUST02136,Other,25-30,Hyderabad,Referral,No
CUST02137,Male,25-30,Bangalore,Referral,No
CUST02138,Female,25-30,Mumbai,Influencer,Yes
CUST02139,Other,31-35,Bangalore,Google Ad,No
CUST02140,Other,18-24,Pune,Referral,No
CUST02141,Other,18-24,Ahmedabad,Organic Search,No
CUST02142,Other,25-30,Bangalore,Influencer,No
CUST02143,Other,25-30,Delhi,Google Ad,No
CUST02144,Female,25-30,Delhi,Referral,Yes
CUST02145,Male,31-35,Mumbai,Instagram Ad,Yes
CUST02146,Male,18-24,Chennai,Referral,Yes
CUST02147,Female,25-30,Bangalore,Referral,No
CUST02148,Other,25-30,Hyderabad,Referral,Yes
CUST02149,Male,25-30,Ahmedabad,Organic Search,No
CUST02150,Male,25-30,Delhi,Google Ad,No
CUST02151,Male,25-30,Hyderabad,Referral,Yes
CUST02152,Other,25-30,Bangalore,Organic Search,Yes
CUST02153,Female,31-35,Kolkata,Google Ad,No
CUST02154,Male,45+,Mumbai,Instagram Ad,No
CUST02155,Female,45+,Mumbai,Instagram Ad,Yes
CUST02156,Male,45+,Mumbai,Google Ad,No
CUST02157,Female,18-24,Pune,Instagram Ad,No
CUST02158,Other,25-30,Hyderabad,Organic Search,Yes
CUST02159,Other,18-24,Bangalore,Instagram Ad,No
CUST02160,Other,31-35,Bangalore,Organic Search,No
CUST02161,Female,36-45,Bangalore,Instagram Ad,No
CUST02162,Other,25-30,Bangalore,Google Ad,Yes
CUST02163,Other,31-35,Mumbai,Instagram Ad,No
CUST02164,Male,18-24,Pune,Google Ad,No
CUST02165,Female,25-30,Mumbai,Instagram Ad,No
CUST02166,Female,25-30,Bangalore,Instagram Ad,No
CUST02167,Male,25-30,Bangalore,Organic Search,Yes
CUST02168,Other,18-24,Chennai,Influencer,Yes
CUST02169,Male,25-30,Mumbai,Instagram Ad,No
CUST02170,Other,18-24,Hyderabad,Google Ad,Yes
CUST02171,Female,18-24,Chennai,Instagram Ad,No
CUST02172,Other,25-30,Pune,Instagram Ad,Yes
CUST02173,Male,18-24,Mumbai,Google Ad,No
CUST02174,Other,18-24,Mumbai,Google Ad,No
CUST02175,Male,45+,Pune,Google Ad,No
CUST02176,Other,36-45,Chennai,Instagram Ad,Yes
CUST02177,Female,18-24,Bangalore,Organic Search,No
CUST02178,Female,18-24,Hyderabad,Referral,No
CUST02179,Female,31-35,Bangalore,Referral,No
CUST02180,Other,25-30,Hyderabad,Referral,No
CUST02181,Male,25-30,Chennai,Instagram Ad,No
CUST02182,Female,36-45,Hyderabad,Google Ad,Yes
CUST02183,Male,25-30,Delhi,Instagram Ad,No
CUST02184,Female,18-24,Bangalore,Google Ad,No
CUST02185,Female,25-30,Mumbai,Instagram Ad,No
CUST02186,Female,25-30,Bangalore,Google Ad,Yes
CUST02187,Female,25-30,Bangalore,Instagram Ad,Yes
CUST02188,Male,18-24,Mumbai,Organic Search,Yes
CUST02189,Male,18-24,Mumbai,Influencer,No
CUST02190,Other,18-24,Delhi,Instagram Ad,No
CUST02191,Male,18-24,Hyderabad,Google Ad,No
CUST02192,Other,18-24,Chennai,Referral,Yes
CUST02193,Male,25-30,Mumbai,Instagram Ad,No
CUST02194,Male,25-30,Bangalore,Influencer,Yes
CUST02195,Female,45+,Delhi,Referral,No
CUST02196,Other,18-24,Kolkata,Instagram Ad,No
CUST02197,Female,25-30,Bangalore,Google Ad,No
CUST02198,Male,18-24,Hyderabad,Influencer,Yes
CUST02199,Male,18-24,Hyderabad,Google Ad,No
CUST02200,Female,18-24,Bangalore,Instagram Ad,No
CUST02201,Other,31-35,Delhi,Google Ad,No
CUST02202,Male,31-35,Kolkata,Google Ad,No
CUST02203,Male,18-24,Mumbai,Instagram Ad,No
CUST02204,Female,36-45,Delhi,Organic Search,No
CUST02205,Male,25-30,Delhi,Organic Search,No
CUST02206,Male,18-24,Lucknow,Instagram Ad,Yes
CUST02207,Male,36-45,Delhi,Organic Search,No
CUST02208,Other,25-30,Delhi,Instagram Ad,No
CUST02209,Male,31-35,Bangalore,Influencer,Yes
CUST02210,Male,25-30,Pune,Influencer,Yes
CUST02211,Male,25-30,Kolkata,Instagram Ad,No
CUST02212,Female,18-24,Hyderabad,Influencer,No
CUST02213,Male,25-30,Mumbai,Influencer,No
CUST02214,Other,18-24,Hyderabad,Google Ad,Yes
CUST02215,Male,18-24,Mumbai,Organic Search,No
CUST02216,Male,25-30,Chennai,Referral,No
CUST02217,Other,18-24,Hyderabad,Google Ad,No
CUST02218,Male,31-35,Delhi,Influencer,Yes
CUST02219,Female,31-35,Mumbai,Influencer,Yes
CUST02220,Other,18-24,Delhi,Google Ad,Yes
CUST02221,Male,25-30,Bangalore,Instagram Ad,No
CUST02222,Female,31-35,Hyderabad,Organic Search,No
CUST02223,Male,25-30,Mumbai,Instagram Ad,No
CUST02224,Other,45+,Bangalore,Instagram Ad,Yes
CUST02225,Female,25-30,Pune,Instagram Ad,No
CUST02226,Other,25-30,Ahmedabad,Referral,No
CUST02227,Male,31-35,Pune,Organic Search,No
CUST02228,Male,25-30,Lucknow,Organic Search,No
CUST02229,Female,36-45,Mumbai,Instagram Ad,No
CUST02230,Female,25-30,Chennai,Google Ad,No
CUST02231,Male,25-30,Mumbai,Organic Search,No
CUST02232,Other,18-24,Pune,Organic Search,Yes
CUST02233,Male,18-24,Lucknow,Google Ad,Yes
CUST02234,Male,18-24,Hyderabad,Organic Search,No
CUST02235,Male,18-24,Ahmedabad,Google Ad,No
CUST02236,Other,25-30,Delhi,Referral,No
CUST02237,Other,25-30,Kolkata,Referral,No
CUST02238,Male,18-24,Pune,Instagram Ad,No
CUST02239,Female,18-24,Pune,Instagram Ad,No
CUST02240,Other,31-35,Kolkata,Organic Search,No
CUST02241,Male,18-24,Bangalore,Google Ad,Yes
CUST02242,Male,25-30,Hyderabad,Organic Search,No
CUST02243,Male,25-30,Mumbai,Instagram Ad,No
CUST02244,Female,18-24,Mumbai,Google Ad,No
CUST02245,Other,25-30,Hyderabad,Organic Search,No
CUST02246,Male,31-35,Pune,Organic Search,No
CUST02247,Other,18-24,Hyderabad,Google Ad,No
CUST02248,Male,31-35,Pune,Instagram Ad,Yes
CUST02249,Male,25-30,Bangalore,Instagram Ad,No
CUST02250,Other,18-24,Lucknow,Instagram Ad,No
CUST02251,Female,36-45,Bangalore,Organic Search,No
CUST02252,Female,31-35,Delhi,Instagram Ad,No
CUST02253,Other,25-30,Pune,Instagram Ad,No
CUST02254,Other,18-24,Mumbai,Instagram Ad,Yes
CUST02255,Male,18-24,Chennai,Instagram Ad,No
CUST02256,Male,18-24,Kolkata,Google Ad,No
CUST02257,Other,25-30,Delhi,Google Ad,Yes
CUST02258,Other,45+,Bangalore,Instagram Ad,No
CUST02259,Other,25-30,Kolkata,Google Ad,No
CUST02260,Female,18-24,Kolkata,Organic Search,Yes
CUST02261,Female,18-24,Delhi,Influencer,No
CUST02262,Female,25-30,Mumbai,Google Ad,No
CUST02263,Other,45+,Bangalore,Referral,No
CUST02264,Other,18-24,Delhi,Organic Search,No
CUST02265,Male,36-45,Delhi,Instagram Ad,Yes
CUST02266,Female,36-45,Kolkata,Referral,No
CUST02267,Female,25-30,Bangalore,Instagram Ad,No
CUST02268,Female,18-24,Mumbai,Referral,No
CUST02269,Female,25-30,Bangalore,Google Ad,No
CUST02270,Other,31-35,Chennai,Organic Search,Yes
CUST02271,Male,25-30,Bangalore,Instagram Ad,No
CUST02272,Male,25-30,Mumbai,Google Ad,No
CUST02273,Male,18-24,Pune,Google Ad,Yes
CUST02274,Other,25-30,Hyderabad,Google Ad,No
CUST02275,Female,25-30,Mumbai,Influencer,No
CUST02276,Other,25-30,Chennai,Instagram Ad,No
CUST02277,Female,18-24,Delhi,Instagram Ad,No
CUST02278,Other,18-24,Hyderabad,Influencer,No
CUST02279,Male,25-30,Bangalore,Instagram Ad,No
CUST02280,Male,31-35,Lucknow,Influencer,No
CUST02281,Male,36-45,Bangalore,Organic Search,No
CUST02282,Male,25-30,Jaipur,Google Ad,No
CUST02283,Female,31-35,Jaipur,Instagram Ad,No
CUST02284,Other,25-30,Delhi,Referral,No
CUST02285,Female,31-35,Delhi,Google Ad,No
CUST02286,Other,25-30,Mumbai,Influencer,No
CUST02287,Male,31-35,Bangalore,Google Ad,No
CUST02288,Male,25-30,Bangalore,Google Ad,No
CUST02289,Male,18-24,Bangalore,Instagram Ad,Yes
CUST02290,Other,36-45,Pune,Organic Search,No
CUST02291,Male,36-45,Pune,Referral,No
CUST02292,Female,45+,Chennai,Referral,Yes
CUST02293,Female,18-24,Delhi,Instagram Ad,No
CUST02294,Female,18-24,Mumbai,Instagram Ad,Yes
CUST02295,Other,18-24,Chennai,Google Ad,Yes
CUST02296,Female,25-30,Bangalore,Instagram Ad,No
CUST02297,Male,31-35,Hyderabad,Organic Search,Yes
CUST02298,Other,45+,Chennai,Influencer,Yes
CUST02299,Male,36-45,Chennai,Referral,Yes
CUST02300,Other,31-35,Jaipur,Organic Search,No
CUST02301,Female,36-45,Bangalore,Organic Search,No
CUST02302,Male,36-45,Mumbai,Google Ad,No
CUST02303,Male,31-35,Pune,Influencer,No
CUST02304,Other,18-24,Bangalore,Instagram Ad,No
CUST02305,Male,25-30,Ahmedabad,Referral,Yes
CUST02306,Female,18-24,Pune,Google Ad,No
CUST02307,Other,36-45,Ahmedabad,Google Ad,No
CUST02308,Male,25-30,Hyderabad,Google Ad,Yes
CUST02309,Other,36-45,Bangalore,Organic Search,No
CUST02310,Male,18-24,Mumbai,Google Ad,No
CUST02311,Female,25-30,Hyderabad,Organic Search,No
CUST02312,Female,25-30,Ahmedabad,Google Ad,No
CUST02313,Female,18-24,Delhi,Instagram Ad,No
CUST02314,Female,18-24,Delhi,Referral,No
CUST02315,Male,18-24,Mumbai,Referral,Yes
CUST02316,Female,25-30,Bangalore,Organic Search,No
CUST02317,Other,31-35,Mumbai,Instagram Ad,No
CUST02318,Male,18-24,Delhi,Instagram Ad,No
CUST02319,Female,31-35,Delhi,Organic Search,No
CUST02320,Other,25-30,Bangalore,Instagram Ad,Yes
CUST02321,Male,25-30,Jaipur,Organic Search,Yes
CUST02322,Other,36-45,Hyderabad,Organic Search,No
CUST02323,Male,25-30,Delhi,Google Ad,No
CUST02324,Other,25-30,Pune,Influencer,No
CUST02325,Female,36-45,Chennai,Influencer,Yes
CUST02326,Other,18-24,Bangalore,Referral,No
CUST02327,Other,31-35,Mumbai,Instagram Ad,No
CUST02328,Male,18-24,Delhi,Instagram Ad,No
CUST02329,Male,31-35,Delhi,Google Ad,Yes
CUST02330,Female,31-35,Delhi,Organic Search,No
CUST02331,Other,18-24,Kolkata,Organic Search,No
CUST02332,Other,18-24,Jaipur,Referral,Yes
CUST02333,Other,25-30,Chennai,Organic Search,No
CUST02334,Other,25-30,Hyderabad,Google Ad,Yes
CUST02335,Female,31-35,Lucknow,Instagram Ad,No
CUST02336,Male,31-35,Bangalore,Referral,No
CUST02337,Other,18-24,Lucknow,Referral,No
CUST02338,Female,31-35,Kolkata,Instagram Ad,No
CUST02339,Female,36-45,Mumbai,Instagram Ad,No
CUST02340,Female,36-45,Mumbai,Referral,No
CUST02341,Female,25-30,Kolkata,Google Ad,Yes
CUST02342,Female,25-30,Bangalore,Google Ad,No
CUST02343,Male,31-35,Pune,Referral,Yes
CUST02344,Female,18-24,Kolkata,Instagram Ad,Yes
CUST02345,Male,31-35,Bangalore,Referral,No
CUST02346,Other,18-24,Delhi,Organic Search,No
CUST02347,Other,25-30,Kolkata,Influencer,No
CUST02348,Male,25-30,Bangalore,Influencer,No
CUST02349,Male,18-24,Hyderabad,Google Ad,Yes
CUST02350,Other,18-24,Bangalore,Google Ad,Yes
CUST02351,Female,31-35,Delhi,Google Ad,No
CUST02352,Other,18-24,Bangalore,Instagram Ad,No
CUST02353,Female,18-24,Bangalore,Instagram Ad,No
CUST02354,Female,31-35,Mumbai,Google Ad,Yes
CUST02355,Male,25-30,Delhi,Google Ad,No
CUST02356,Male,36-45,Bangalore,Organic Search,No
CUST02357,Other,36-45,Chennai,Instagram Ad,No
CUST02358,Other,25-30,Chennai,Referral,Yes
CUST02359,Male,31-35,Delhi,Instagram Ad,No
CUST02360,Other,31-35,Delhi,Instagram Ad,No
CUST02361,Male,18-24,Mumbai,Instagram Ad,No
CUST02362,Male,25-30,Mumbai,Influencer,No
CUST02363,Other,25-30,Delhi,Google Ad,No
CUST02364,Female,18-24,Mumbai,Referral,No
CUST02365,Female,25-30,Kolkata,Organic Search,No
CUST02366,Male,31-35,Mumbai,Organic Search,No
CUST02367,Other,31-35,Jaipur,Influencer,No
CUST02368,Female,25-30,Delhi,Google Ad,No
CUST02369,Male,36-45,Mumbai,Influencer,No
CUST02370,Male,45+,Kolkata,Instagram Ad,Yes
CUST02371,Other,18-24,Delhi,Organic Search,No
CUST02372,Other,36-45,Pune,Instagram Ad,Yes
CUST02373,Male,18-24,Delhi,Google Ad,Yes
CUST02374,Female,25-30,Mumbai,Organic Search,No
CUST02375,Other,25-30,Bangalore,Influencer,Yes
CUST02376,Other,25-30,Hyderabad,Google Ad,No
CUST02377,Other,25-30,Bangalore,Instagram Ad,No
CUST02378,Female,25-30,Mumbai,Google Ad,No
CUST02379,Female,18-24,Hyderabad,Organic Search,Yes
CUST02380,Male,25-30,Hyderabad,Google Ad,No
CUST02381,Other,25-30,Pune,Influencer,No
CUST02382,Female,18-24,Bangalore,Influencer,Yes
CUST02383,Female,45+,Jaipur,Instagram Ad,No
CUST02384,Other,25-30,Kolkata,Google Ad,No
CUST02385,Female,31-35,Chennai,Instagram Ad,No
CUST02386,Male,18-24,Delhi,Instagram Ad,No
CUST02387,Female,25-30,Mumbai,Instagram Ad,Yes
CUST02388,Female,25-30,Jaipur,Instagram Ad,No
CUST02389,Male,31-35,Pune,Organic Search,No
CUST02390,Other,18-24,Bangalore,Organic Search,No
CUST02391,Female,36-45,Mumbai,Organic Search,No
CUST02392,Male,25-30,Delhi,Organic Search,No
CUST02393,Other,25-30,Chennai,Google Ad,Yes
CUST02394,Male,18-24,Mumbai,Google Ad,No
CUST02395,Female,31-35,Hyderabad,Instagram Ad,Yes
CUST02396,Male,18-24,Bangalore,Instagram Ad,Yes
CUST02397,Female,36-45,Chennai,Instagram Ad,No
CUST02398,Other,25-30,Chennai,Google Ad,Yes
CUST02399,Other,31-35,Delhi,Instagram Ad,No
CUST02400,Male,25-30,Delhi,Instagram Ad,No
CUST02401,Female,18-24,Chennai,Instagram Ad,Yes
CUST02402,Other,31-35,Chennai,Referral,No
CUST02403,Male,18-24,Hyderabad,Organic Search,Yes
CUST02404,Other,36-45,Mumbai,Influencer,No
CUST02405,Other,31-35,Ahmedabad,Organic Search,Yes
CUST02406,Female,25-30,Mumbai,Google Ad,No
CUST02407,Other,25-30,Delhi,Organic Search,No
CUST02408,Other,18-24,Delhi,Instagram Ad,No
CUST02409,Female,18-24,Hyderabad,Instagram Ad,Yes
CUST02410,Other,36-45,Mumbai,Google Ad,Yes
CUST02411,Other,25-30,Bangalore,Instagram Ad,Yes
CUST02412,Female,25-30,Hyderabad,Referral,No
CUST02413,Female,25-30,Mumbai,Instagram Ad,Yes
CUST02414,Other,18-24,Delhi,Google Ad,No
CUST02415,Other,36-45,Mumbai,Organic Search,No
CUST02416,Other,25-30,Delhi,Instagram Ad,Yes
CUST02417,Other,25-30,Hyderabad,Instagram Ad,Yes
CUST02418,Male,31-35,Chennai,Google Ad,No
CUST02419,Other,25-30,Mumbai,Google Ad,No
CUST02420,Female,36-45,Mumbai,Google Ad,No
CUST02421,Female,25-30,Mumbai,Instagram Ad,No
CUST02422,Female,25-30,Bangalore,Instagram Ad,No
CUST02423,Female,25-30,Kolkata,Influencer,No
CUST02424,Other,25-30,Kolkata,Google Ad,No
CUST02425,Other,18-24,Hyderabad,Google Ad,No
CUST02426,Male,31-35,Mumbai,Organic Search,No
CUST02427,Other,25-30,Mumbai,Instagram Ad,No
CUST02428,Female,25-30,Bangalore,Instagram Ad,No
CUST02429,Other,18-24,Delhi,Google Ad,No
CUST02430,Male,18-24,Delhi,Instagram Ad,No
CUST02431,Other,31-35,Bangalore,Organic Search,No
CUST02432,Other,18-24,Jaipur,Referral,Yes
CUST02433,Female,18-24,Mumbai,Instagram Ad,No
CUST02434,Male,25-30,Chennai,Organic Search,No
CUST02435,Other,31-35,Mumbai,Instagram Ad,No
CUST02436,Other,18-24,Mumbai,Referral,No
CUST02437,Male,18-24,Hyderabad,Referral,No
CUST02438,Other,18-24,Ahmedabad,Instagram Ad,Yes
CUST02439,Male,25-30,Chennai,Instagram Ad,No
CUST02440,Male,18-24,Lucknow,Instagram Ad,No
CUST02441,Female,36-45,Mumbai,Influencer,No
CUST02442,Other,36-45,Mumbai,Organic Search,No
CUST02443,Male,45+,Mumbai,Referral,No
CUST02444,Male,18-24,Bangalore,Referral,No
CUST02445,Male,25-30,Lucknow,Google Ad,No
CUST02446,Female,25-30,Delhi,Organic Search,No
CUST02447,Other,25-30,Chennai,Instagram Ad,Yes
CUST02448,Female,25-30,Mumbai,Instagram Ad,No
CUST02449,Female,18-24,Delhi,Google Ad,No
CUST02450,Male,36-45,Pune,Google Ad,No
CUST02451,Male,31-35,Mumbai,Instagram Ad,No
CUST02452,Male,25-30,Chennai,Organic Search,No
CUST02453,Male,45+,Bangalore,Instagram Ad,No
CUST02454,Female,18-24,Chennai,Influencer,No
CUST02455,Male,25-30,Bangalore,Google Ad,No
CUST02456,Other,31-35,Chennai,Organic Search,Yes
CUST02457,Female,25-30,Chennai,Google Ad,No
CUST02458,Male,31-35,Hyderabad,Google Ad,No
CUST02459,Other,18-24,Lucknow,Instagram Ad,Yes
CUST02460,Male,36-45,Delhi,Organic Search,No
CUST02461,Other,36-45,Lucknow,Instagram Ad,No
CUST02462,Male,18-24,Bangalore,Referral,No
CUST02463,Male,25-30,Bangalore,Organic Search,No
CUST02464,Female,18-24,Pune,Referral,No
CUST02465,Male,18-24,Pune,Instagram Ad,Yes
CUST02466,Other,36-45,Bangalore,Influencer,No
CUST02467,Other,31-35,Mumbai,Google Ad,Yes
CUST02468,Female,36-45,Mumbai,Instagram Ad,No
CUST02469,Male,18-24,Mumbai,Organic Search,Yes
CUST02470,Female,18-24,Delhi,Organic Search,No
CUST02471,Male,25-30,Pune,Google Ad,No
CUST02472,Female,18-24,Hyderabad,Influencer,No
CUST02473,Male,18-24,Delhi,Organic Search,Yes
CUST02474,Male,31-35,Hyderabad,Organic Search,Yes
CUST02475,Female,31-35,Hyderabad,Referral,Yes
CUST02476,Female,18-24,Delhi,Instagram Ad,No
CUST02477,Female,36-45,Delhi,Referral,Yes
CUST02478,Female,18-24,Mumbai,Instagram Ad,No
CUST02479,Male,18-24,Pune,Google Ad,No
CUST02480,Male,18-24,Mumbai,Instagram Ad,No
CUST02481,Other,18-24,Kolkata,Organic Search,No
CUST02482,Male,25-30,Mumbai,Google Ad,No
CUST02483,Female,36-45,Ahmedabad,Referral,Yes
CUST02484,Female,18-24,Mumbai,Instagram Ad,Yes
CUST02485,Male,25-30,Hyderabad,Referral,No
CUST02486,Other,36-45,Mumbai,Instagram Ad,No
CUST02487,Other,25-30,Delhi,Instagram Ad,No
CUST02488,Male,25-30,Bangalore,Google Ad,No
CUST02489,Female,25-30,Delhi,Instagram Ad,No
CUST02490,Female,31-35,Chennai,Organic Search,Yes
CUST02491,Male,25-30,Pune,Google Ad,No
CUST02492,Other,25-30,Pune,Organic Search,Yes
CUST02493,Male,31-35,Mumbai,Instagram Ad,No
CUST02494,Male,45+,Mumbai,Google Ad,Yes
CUST02495,Male,25-30,Kolkata,Influencer,No
CUST02496,Male,25-30,Pune,Instagram Ad,No
CUST02497,Female,36-45,Bangalore,Instagram Ad,No
CUST02498,Female,18-24,Chennai,Google Ad,No
CUST02499,Male,25-30,Chennai,Instagram Ad,No
CUST02500,Other,36-45,Jaipur,Google Ad,Yes
CUST02501,Male,25-30,Delhi,Instagram Ad,No
CUST02502,Female,25-30,Kolkata,Instagram Ad,No
CUST02503,Female,31-35,Chennai,Referral,No
CUST02504,Other,36-45,Delhi,Google Ad,Yes
CUST02505,Male,18-24,Delhi,Instagram Ad,No
CUST02506,Female,18-24,Mumbai,Influencer,Yes
CUST02507,Female,31-35,Mumbai,Influencer,No
CUST02508,Male,31-35,Hyderabad,Instagram Ad,No
CUST02509,Male,36-45,Ahmedabad,Organic Search,No
CUST02510,Other,36-45,Delhi,Google Ad,Yes
CUST02511,Other,36-45,Mumbai,Instagram Ad,No
CUST02512,Other,31-35,Pune,Instagram Ad,Yes
CUST02513,Male,31-35,Lucknow,Referral,No
CUST02514,Male,36-45,Bangalore,Google Ad,No
CUST02515,Other,25-30,Chennai,Google Ad,No
CUST02516,Female,18-24,Mumbai,Organic Search,Yes
CUST02517,Female,18-24,Pune,Organic Search,No
CUST02518,Male,25-30,Ahmedabad,Influencer,No
CUST02519,Female,31-35,Delhi,Influencer,No
CUST02520,Male,18-24,Bangalore,Instagram Ad,No
CUST02521,Other,25-30,Bangalore,Organic Search,No
CUST02522,Male,18-24,Pune,Organic Search,No
CUST02523,Male,31-35,Delhi,Instagram Ad,Yes
CUST02524,Male,25-30,Kolkata,Referral,No
CUST02525,Female,25-30,Hyderabad,Instagram Ad,Yes
CUST02526,Male,45+,Pune,Influencer,No
CUST02527,Female,31-35,Delhi,Instagram Ad,No
CUST02528,Other,25-30,Mumbai,Instagram Ad,Yes
CUST02529,Other,31-35,Bangalore,Instagram Ad,Yes
CUST02530,Female,18-24,Pune,Instagram Ad,No
CUST02531,Male,18-24,Delhi,Influencer,No
CUST02532,Other,18-24,Chennai,Google Ad,No
