order_id,customer_id,city,gender,age_group,channel,is_subscriber,order_date,product_name,category,unit_price,quantity,revenue,discount_pct,returned,order_month,cohort_month,cohort_index
ORD001837,CUST02103,Delhi,Female,25-30,Google Ad,No,2023-01-16,Protein Bar - Coffee,Nutrition,180,1,180,10,No,2023-01,2023-01,0
ORD005379,CUST02242,Hyderabad,Male,25-30,Organic Search,No,2023-01-16,Protein Bar - Dark Chocolate,Nutrition,180,1,180,0,No,2023-01,2023-01,0
ORD007898,CUST02408,Delhi,Other,18-24,Instagram Ad,No,2023-01-16,Dog Food - Chicken 1kg,Pet Care,599,2,1198,5,No,2023-01,2023-01,0
ORD002176,CUST00266,Lucknow,Male,36-45,Referral,No,2023-01-16,Moisturiser SPF 50,Skincare,499,3,1497,0,No,2023-01,2023-01,0
ORD001607,CUST02192,Chennai,Other,18-24,Referral,Yes,2023-01-16,Shampoo - Anti Dandruff,Haircare,349,1,349,5,No,2023-01,2023-01,0
ORD002395,CUST01735,Chennai,Male,25-30,Google Ad,No,2023-01-16,Protein Bar - Dark Chocolate,Nutrition,180,1,180,0,No,2023-01,2023-01,0
ORD006534,CUST01123,Pune,Male,31-35,Instagram Ad,No,2023-01-16,Protein Bar - Peanut Butter,Nutrition,180,1,180,0,No,2023-01,2023-01,0
ORD007466,CUST01738,Mumbai,Male,36-45,Referral,No,2023-01-16,Protein Bar - Dark Chocolate,Nutrition,180,1,180,0,No,2023-01,2023-01,0
ORD006156,CUST00224,Delhi,Female,36-45,Organic Search,Yes,2023-01-16,Sanitary Pads - Heavy Flow,Wellness,249,1,249,5,No,2023-01,2023-01,0
ORD002865,CUST01058,Mumbai,Female,25-30,Organic Search,No,2023-01-17,Protein Bar - Dark Chocolate,Nutrition,180,1,180,0,No,2023-01,2023-01,0
ORD007432,CUST01428,Ahmedabad,Male,31-35,Instagram Ad,No,2023-01-17,Vitamin C Serum,Skincare,599,2,1198,15,No,2023-01,2023-01,0
ORD005692,CUST02992,Bangalore,Female,25-30,Referral,Yes,2023-01-17,Cat Treats - Tuna,Pet Care,249,1,249,0,No,2023-01,2023-01,0
ORD006268,CUST02076,Delhi,Other,31-35,Organic Search,Yes,2023-01-17,Muesli - No Added Sugar,Nutrition,299,1,299,10,No,2023-01,2023-01,0
ORD005768,CUST01570,Delhi,Other,18-24,Referral,Yes,2023-01-17,Peanut Butter - Crunchy,Nutrition,349,1,349,0,No,2023-01,2023-01,0
ORD004418,CUST00745,Mumbai,Male,36-45,Organic Search,No,2023-01-17,Protein Bar - Dark Chocolate,Nutrition,180,1,180,0,No,2023-01,2023-01,0
ORD005488,CUST00151,Delhi,Female,18-24,Instagram Ad,Yes,2023-01-17,Face Wash - Charcoal,Skincare,299,2,598,0,No,2023-01,2023-01,0
ORD003099,CUST02548,Mumbai,Male,18-24,Organic Search,No,2023-01-18,Protein Bar - Coffee,Nutrition,180,2,360,0,No,2023-01,2023-01,0
ORD006734,CUST00072,Mumbai,Male,25-30,Google Ad,No,2023-01-18,Sanitary Pads - Regular,Wellness,199,1,199,5,No,2023-01,2023-01,0
ORD004650,CUST00481,Mumbai,Other,31-35,Organic Search,No,2023-01-18,Face Wash - Charcoal,Skincare,299,1,299,10,No,2023-01,2023-01,0
ORD007981,CUST02983,Delhi,Other,25-30,Organic Search,No,2023-01-18,Shampoo - Anti Dandruff,Haircare,349,1,349,0,No,2023-01,2023-01,0
ORD007544,CUST01926,Chennai,Other,45+,Organic Search,No,2023-01-18,Sanitary Pads - Heavy Flow,Wellness,249,1,249,10,No,2023-01,2023-01,0
ORD002087,CUST01452,Mumbai,Female,25-30,Instagram Ad,No,2023-01-19,Cat Treats - Tuna,Pet Care,249,2,498,0,No,2023-01,2023-01,0
ORD004460,CUST01318,Delhi,Male,36-45,Instagram Ad,Yes,2023-01-19,Face Wash - Charcoal,Skincare,299,1,299,5,No,2023-01,2023-01,0
ORD006138,CUST02515,Chennai,Other,25-30,Google Ad,No,2023-01-19,Cat Treats - Tuna,Pet Care,249,2,498,0,No,2023-01,2023-01,0
ORD003222,CUST00760,Lucknow,Female,25-30,Instagram Ad,No,2023-01-19,Shampoo - Anti Dandruff,Haircare,349,1,349,0,No,2023-01,2023-01,0
ORD001017,CUST00623,Delhi,Female,25-30,Instagram Ad,Yes,2023-01-19,Peanut Butter - Crunchy,Nutrition,349,1,349,0,No,2023-01,2023-01,0
ORD003310,CUST00336,Bangalore,Female,18-24,Referral,No,2023-01-20,Protein Bar - Coffee,Nutrition,180,3,540,0,No,2023-01,2023-01,0
ORD007374,CUST02801,Delhi,Male,18-24,Organic Search,No,2023-01-20,Moisturiser SPF 50,Skincare,499,2,998,5,No,2023-01,2023-01,0
ORD003115,CUST00246,Chennai,Female,25-30,Instagram Ad,Yes,2023-01-20,Protein Bar - Dark Chocolate,Nutrition,180,1,180,0,No,2023-01,2023-01,0
ORD000676,CUST01956,Delhi,Other,25-30,Google Ad,No,2023-01-20,Sanitary Pads - Heavy Flow,Wellness,249,1,249,0,No,2023-01,2023-01,0
ORD001494,CUST01316,Chennai,Other,18-24,Google Ad,Yes,2023-01-20,Cat Treats - Tuna,Pet Care,249,1,249,0,No,2023-01,2023-01,0
ORD002341,CUST00222,Mumbai,Other,31-35,Organic Search,Yes,2023-01-20,Shampoo - Anti Dandruff,Haircare,349,2,698,0,No,2023-01,2023-01,0
ORD003679,CUST02624,Mumbai,Female,18-24,Organic Search,Yes,2023-01-20,Shampoo - Anti Dandruff,Haircare,349,1,349,0,No,2023-01,2023-01,0
ORD006990,CUST02941,Mumbai,Other,31-35,Google Ad,Yes,2023-01-20,Peanut Butter - Crunchy,Nutrition,349,1,349,0,No,2023-01,2023-01,0
ORD003905,CUST02010,Kolkata,Male,18-24,Instagram Ad,No,2023-01-20,Shampoo - Anti Dandruff,Haircare,349,1,349,0,No,2023-01,2023-01,0
ORD001829,CUST01564,Mumbai,Male,25-30,Google Ad,No,2023-01-20,Face Wash - Charcoal,Skincare,299,1,299,0,No,2023-01,2023-01,0
ORD006200,CUST00612,Delhi,Female,25-30,Instagram Ad,Yes,2023-01-20,Vitamin C Serum,Skincare,599,2,1198,0,No,2023-01,2023-01,0
ORD006501,CUST01223,Hyderabad,Male,18-24,Instagram Ad,Yes,2023-01-21,Shampoo - Anti Dandruff,Haircare,349,1,349,5,No,2023-01,2023-01,0
ORD001047,CUST01994,Ahmedabad,Female,18-24,Google Ad,Yes,2023-01-21,Cat Treats - Tuna,Pet Care,249,3,747,0,No,2023-01,2023-01,0
ORD003662,CUST02674,Mumbai,Female,45+,Referral,No,2023-01-21,Vitamin C Serum,Skincare,599,2,1198,0,No,2023-01,2023-01,0
ORD003265,CUST01693,Delhi,Other,36-45,Instagram Ad,No,2023-01-21,Protein Bar - Coffee,Nutrition,180,2,360,5,No,2023-01,2023-01,0
ORD000923,CUST02884,Mumbai,Male,36-45,Google Ad,No,2023-01-21,Shampoo - Anti Dandruff,Haircare,349,1,349,15,No,2023-01,2023-01,0
ORD004809,CUST01766,Bangalore,Male,36-45,Organic Search,No,2023-01-21,Sanitary Pads - Regular,Wellness,199,3,597,5,No,2023-01,2023-01,0
ORD004014,CUST02538,Delhi,Other,36-45,Referral,Yes,2023-01-21,Sanitary Pads - Regular,Wellness,199,2,398,10,No,2023-01,2023-01,0
ORD000773,CUST01979,Mumbai,Female,25-30,Instagram Ad,Yes,2023-01-21,Muesli - No Added Sugar,Nutrition,299,2,598,0,No,2023-01,2023-01,0
ORD003348,CUST00456,Mumbai,Other,18-24,Organic Search,No,2023-01-21,Sanitary Pads - Heavy Flow,Wellness,249,1,249,15,No,2023-01,2023-01,0
ORD005010,CUST00480,Pune,Male,36-45,Google Ad,No,2023-01-22,Protein Bar - Dark Chocolate,Nutrition,180,2,360,10,No,2023-01,2023-01,0
ORD004467,CUST01772,Mumbai,Female,31-35,Organic Search,No,2023-01-22,Peanut Butter - Crunchy,Nutrition,349,1,349,10,No,2023-01,2023-01,0
ORD004179,CUST01098,Mumbai,Other,18-24,Instagram Ad,No,2023-01-22,Protein Bar - Dark Chocolate,Nutrition,180,1,180,0,No,2023-01,2023-01,0
ORD006502,CUST00494,Bangalore,Male,18-24,Instagram Ad,No,2023-01-22,Sanitary Pads - Regular,Wellness,199,2,398,5,No,2023-01,2023-01,0
ORD006193,CUST00058,Pune,Male,36-45,Referral,No,2023-01-22,Protein Bar - Dark Chocolate,Nutrition,180,2,360,0,No,2023-01,2023-01,0
ORD003688,CUST00980,Delhi,Male,31-35,Organic Search,No,2023-01-22,Moisturiser SPF 50,Skincare,499,2,998,0,No,2023-01,2023-01,0
ORD003439,CUST02968,Pune,Male,31-35,Influencer,No,2023-01-22,Peanut Butter - Crunchy,Nutrition,349,1,349,15,No,2023-01,2023-01,0
ORD003566,CUST00311,Chennai,Female,36-45,Referral,No,2023-01-22,Protein Bar - Dark Chocolate,Nutrition,180,1,180,0,No,2023-01,2023-01,0
ORD003383,CUST01853,Pune,Other,18-24,Google Ad,No,2023-01-22,Muesli - No Added Sugar,Nutrition,299,1,299,5,No,2023-01,2023-01,0
ORD004177,CUST01074,Ahmedabad,Other,25-30,Google Ad,No,2023-01-23,Peanut Butter - Crunchy,Nutrition,349,2,698,10,No,2023-01,2023-01,0
ORD004741,CUST00963,Mumbai,Female,31-35,Google Ad,Yes,2023-01-23,Protein Bar - Coffee,Nutrition,180,2,360,0,No,2023-01,2023-01,0
ORD006821,CUST02427,Mumbai,Other,25-30,Instagram Ad,No,2023-01-23,Protein Bar - Coffee,Nutrition,180,1,180,15,No,2023-01,2023-01,0
ORD007325,CUST02910,Pune,Male,31-35,Google Ad,No,2023-01-23,Sanitary Pads - Regular,Wellness,199,1,199,10,No,2023-01,2023-01,0
ORD001831,CUST01208,Bangalore,Male,25-30,Referral,No,2023-01-23,Shampoo - Anti Dandruff,Haircare,349,1,349,5,No,2023-01,2023-01,0
ORD001483,CUST01336,Jaipur,Male,31-35,Instagram Ad,Yes,2023-01-23,Moisturiser SPF 50,Skincare,499,1,499,0,No,2023-01,2023-01,0
ORD001037,CUST01845,Bangalore,Female,25-30,Organic Search,Yes,2023-01-23,Peanut Butter - Crunchy,Nutrition,349,1,349,10,No,2023-01,2023-01,0
ORD003658,CUST02270,Chennai,Other,31-35,Organic Search,Yes,2023-01-23,Moisturiser SPF 50,Skincare,499,1,499,5,No,2023-01,2023-01,0
ORD007750,CUST01329,Jaipur,Male,36-45,Google Ad,No,2023-01-23,Protein Bar - Coffee,Nutrition,180,2,360,0,No,2023-01,2023-01,0
ORD001992,CUST00220,Pune,Female,31-35,Instagram Ad,Yes,2023-01-23,Face Wash - Charcoal,Skincare,299,1,299,5,No,2023-01,2023-01,0
ORD005986,CUST02427,Mumbai,Other,25-30,Instagram Ad,No,2023-01-23,Cat Treats - Tuna,Pet Care,249,1,249,10,No,2023-01,2023-01,0
ORD000718,CUST01864,Pune,Male,18-24,Referral,No,2023-01-23,Protein Bar - Peanut Butter,Nutrition,180,1,180,0,No,2023-01,2023-01,0
ORD005099,CUST00756,Bangalore,Other,25-30,Organic Search,No,2023-01-23,Sanitary Pads - Heavy Flow,Wellness,249,1,249,0,No,2023-01,2023-01,0
ORD005589,CUST01028,Pune,Female,36-45,Google Ad,No,2023-01-23,Vitamin C Serum,Skincare,599,1,599,5,No,2023-01,2023-01,0
ORD001754,CUST01298,Delhi,Female,36-45,Instagram Ad,No,2023-01-24,Protein Bar - Coffee,Nutrition,180,1,180,5,No,2023-01,2023-01,0
ORD002927,CUST01757,Bangalore,Other,31-35,Instagram Ad,No,2023-01-24,Cat Treats - Tuna,Pet Care,249,1,249,5,No,2023-01,2023-01,0
ORD002997,CUST01851,Hyderabad,Other,18-24,Organic Search,No,2023-01-24,Peanut Butter - Crunchy,Nutrition,349,1,349,15,No,2023-01,2023-01,0
ORD007030,CUST02156,Mumbai,Male,45+,Google Ad,No,2023-01-24,Moisturiser SPF 50,Skincare,499,2,998,15,No,2023-01,2023-01,0
ORD000286,CUST00157,Delhi,Male,31-35,Google Ad,No,2023-01-24,Protein Bar - Dark Chocolate,Nutrition,180,1,180,0,No,2023-01,2023-01,0
ORD002078,CUST02718,Delhi,Female,25-30,Instagram Ad,No,2023-01-24,Vitamin C Serum,Skincare,599,1,599,15,No,2023-01,2023-01,0
ORD006095,CUST02534,Bangalore,Female,31-35,Instagram Ad,Yes,2023-01-24,Face Wash - Charcoal,Skincare,299,3,897,15,No,2023-01,2023-01,0
ORD007077,CUST01140,Hyderabad,Other,31-35,Influencer,No,2023-01-24,Face Wash - Charcoal,Skincare,299,3,897,10,No,2023-01,2023-01,0
ORD007337,CUST01833,Pune,Other,18-24,Instagram Ad,No,2023-01-24,Dog Food - Chicken 1kg,Pet Care,599,2,1198,0,No,2023-01,2023-01,0
ORD006542,CUST02983,Delhi,Other,25-30,Organic Search,No,2023-01-24,Sanitary Pads - Regular,Wellness,199,1,199,0,No,2023-01,2023-01,0
ORD005609,CUST02731,Pune,Other,31-35,Instagram Ad,Yes,2023-01-24,Shampoo - Anti Dandruff,Haircare,349,1,349,15,No,2023-01,2023-01,0
ORD002634,CUST00948,Lucknow,Other,18-24,Instagram Ad,Yes,2023-01-25,Protein Bar - Peanut Butter,Nutrition,180,1,180,0,No,2023-01,2023-01,0
ORD004486,CUST02800,Delhi,Other,36-45,Google Ad,No,2023-01-25,Sanitary Pads - Heavy Flow,Wellness,249,1,249,15,No,2023-01,2023-01,0
ORD006938,CUST02866,Mumbai,Other,18-24,Organic Search,No,2023-01-25,Sanitary Pads - Heavy Flow,Wellness,249,2,498,15,No,2023-01,2023-01,0
ORD003918,CUST00019,Chennai,Female,18-24,Organic Search,No,2023-01-25,Moisturiser SPF 50,Skincare,499,1,499,0,No,2023-01,2023-01,0
ORD001330,CUST01634,Mumbai,Female,36-45,Instagram Ad,No,2023-01-25,Protein Bar - Coffee,Nutrition,180,2,360,5,No,2023-01,2023-01,0
ORD006347,CUST02107,Delhi,Female,18-24,Instagram Ad,No,2023-01-25,Moisturiser SPF 50,Skincare,499,1,499,10,No,2023-01,2023-01,0
ORD007652,CUST01147,Jaipur,Male,31-35,Google Ad,Yes,2023-01-25,Protein Bar - Coffee,Nutrition,180,2,360,0,No,2023-01,2023-01,0
ORD002308,CUST00372,Delhi,Other,25-30,Google Ad,No,2023-01-25,Protein Bar - Dark Chocolate,Nutrition,180,1,180,0,No,2023-01,2023-01,0
ORD005204,CUST02369,Mumbai,Male,36-45,Influencer,No,2023-01-25,Peanut Butter - Crunchy,Nutrition,349,1,349,0,No,2023-01,2023-01,0
ORD002063,CUST01496,Mumbai,Male,31-35,Influencer,Yes,2023-01-25,Cat Treats - Tuna,Pet Care,249,1,249,0,No,2023-01,2023-01,0
ORD007108,CUST01243,Bangalore,Female,45+,Google Ad,No,2023-01-25,Sanitary Pads - Regular,Wellness,199,2,398,0,No,2023-01,2023-01,0
ORD004072,CUST02587,Bangalore,Male,36-45,Google Ad,No,2023-01-25,Moisturiser SPF 50,Skincare,499,1,499,5,No,2023-01,2023-01,0
ORD000585,CUST02279,Bangalore,Male,25-30,Instagram Ad,No,2023-01-25,Moisturiser SPF 50,Skincare,499,1,499,0,No,2023-01,2023-01,0
ORD005975,CUST02966,Mumbai,Female,36-45,Referral,No,2023-01-26,Vitamin C Serum,Skincare,599,1,599,0,No,2023-01,2023-01,0
ORD004243,CUST00968,Mumbai,Male,31-35,Google Ad,Yes,2023-01-26,Moisturiser SPF 50,Skincare,499,2,998,5,No,2023-01,2023-01,0
ORD002365,CUST00060,Mumbai,Other,25-30,Organic Search,Yes,2023-01-26,Shampoo - Anti Dandruff,Haircare,349,2,698,0,No,2023-01,2023-01,0
ORD000271,CUST01606,Bangalore,Male,45+,Instagram Ad,No,2023-01-26,Face Wash - Charcoal,Skincare,299,2,598,5,No,2023-01,2023-01,0
ORD006692,CUST00988,Delhi,Male,18-24,Instagram Ad,No,2023-01-26,Protein Bar - Coffee,Nutrition,180,1,180,5,No,2023-01,2023-01,0
ORD002216,CUST00819,Bangalore,Female,31-35,Referral,No,2023-01-26,Vitamin C Serum,Skincare,599,1,599,0,No,2023-01,2023-01,0
ORD002708,CUST01517,Chennai,Male,18-24,Google Ad,No,2023-01-26,Peanut Butter - Crunchy,Nutrition,349,1,349,10,No,2023-01,2023-01,0
ORD006560,CUST01791,Bangalore,Other,31-35,Organic Search,No,2023-01-26,Dog Food - Chicken 1kg,Pet Care,599,1,599,0,No,2023-01,2023-01,0
ORD004063,CUST00825,Mumbai,Female,31-35,Google Ad,No,2023-01-26,Sanitary Pads - Heavy Flow,Wellness,249,1,249,5,No,2023-01,2023-01,0
ORD005560,CUST01029,Mumbai,Female,18-24,Organic Search,No,2023-01-27,Protein Bar - Dark Chocolate,Nutrition,180,1,180,5,No,2023-01,2023-01,0
ORD001763,CUST02373,Delhi,Male,18-24,Google Ad,Yes,2023-01-27,Protein Bar - Peanut Butter,Nutrition,180,2,360,0,No,2023-01,2023-01,0
ORD004107,CUST02158,Hyderabad,Other,25-30,Organic Search,Yes,2023-01-27,Sanitary Pads - Heavy Flow,Wellness,249,1,249,0,No,2023-01,2023-01,0
ORD000957,CUST00575,Mumbai,Male,18-24,Instagram Ad,No,2023-01-27,Protein Bar - Coffee,Nutrition,180,1,180,0,No,2023-01,2023-01,0
ORD003540,CUST01555,Delhi,Female,18-24,Google Ad,Yes,2023-01-27,Face Wash - Charcoal,Skincare,299,1,299,0,No,2023-01,2023-01,0
ORD002158,CUST02822,Mumbai,Other,36-45,Influencer,No,2023-01-27,Protein Bar - Coffee,Nutrition,180,1,180,0,No,2023-01,2023-01,0
ORD007141,CUST02030,Delhi,Male,31-35,Instagram Ad,No,2023-01-27,Muesli - No Added Sugar,Nutrition,299,2,598,5,No,2023-01,2023-01,0
ORD004872,CUST02039,Jaipur,Female,18-24,Referral,Yes,2023-01-27,Moisturiser SPF 50,Skincare,499,3,1497,0,No,2023-01,2023-01,0
ORD005275,CUST01050,Delhi,Male,18-24,Google Ad,No,2023-01-27,Moisturiser SPF 50,Skincare,499,2,998,0,No,2023-01,2023-01,0
ORD007401,CUST00187,Ahmedabad,Female,18-24,Google Ad,No,2023-01-27,Moisturiser SPF 50,Skincare,499,1,499,10,No,2023-01,2023-01,0
ORD007650,CUST01078,Chennai,Male,36-45,Instagram Ad,No,2023-01-27,Cat Treats - Tuna,Pet Care,249,1,249,0,No,2023-01,2023-01,0
ORD007457,CUST01156,Chennai,Female,36-45,Instagram Ad,No,2023-01-27,Protein Bar - Peanut Butter,Nutrition,180,1,180,5,No,2023-01,2023-01,0
ORD003040,CUST02517,Pune,Female,18-24,Organic Search,No,2023-01-28,Peanut Butter - Crunchy,Nutrition,349,1,349,5,No,2023-01,2023-01,0
ORD003207,CUST01971,Bangalore,Other,18-24,Google Ad,No,2023-01-28,Cat Treats - Tuna,Pet Care,249,2,498,0,No,2023-01,2023-01,0
ORD003649,CUST00908,Pune,Female,31-35,Referral,Yes,2023-01-28,Peanut Butter - Crunchy,Nutrition,349,3,1047,0,No,2023-01,2023-01,0
ORD005935,CUST00901,Pune,Female,18-24,Instagram Ad,No,2023-01-28,Shampoo - Anti Dandruff,Haircare,349,3,1047,0,No,2023-01,2023-01,0
ORD003930,CUST01567,Bangalore,Other,36-45,Influencer,Yes,2023-01-28,Protein Bar - Coffee,Nutrition,180,2,360,0,No,2023-01,2023-01,0
ORD004314,CUST00776,Hyderabad,Other,18-24,Influencer,No,2023-01-28,Vitamin C Serum,Skincare,599,1,599,0,No,2023-01,2023-01,0
ORD007882,CUST01875,Kolkata,Male,18-24,Instagram Ad,No,2023-01-29,Shampoo - Anti Dandruff,Haircare,349,2,698,0,No,2023-01,2023-01,0
ORD007759,CUST00083,Delhi,Male,25-30,Google Ad,No,2023-01-29,Sanitary Pads - Regular,Wellness,199,1,199,0,No,2023-01,2023-01,0
ORD005934,CUST02747,Mumbai,Female,25-30,Instagram Ad,Yes,2023-01-29,Vitamin C Serum,Skincare,599,3,1797,0,No,2023-01,2023-01,0
ORD006213,CUST02587,Bangalore,Male,36-45,Google Ad,No,2023-01-29,Peanut Butter - Crunchy,Nutrition,349,1,349,5,No,2023-01,2023-01,0
ORD004561,CUST00524,Bangalore,Other,18-24,Instagram Ad,No,2023-01-29,Cat Treats - Tuna,Pet Care,249,1,249,0,No,2023-01,2023-01,0
ORD001633,CUST01897,Hyderabad,Male,25-30,Google Ad,No,2023-01-29,Dog Food - Chicken 1kg,Pet Care,599,3,1797,10,No,2023-01,2023-01,0
ORD005563,CUST02095,Delhi,Female,18-24,Organic Search,No,2023-01-29,Protein Bar - Coffee,Nutrition,180,1,180,0,No,2023-01,2023-01,0
ORD004419,CUST00708,Mumbai,Other,25-30,Google Ad,No,2023-01-29,Moisturiser SPF 50,Skincare,499,2,998,0,No,2023-01,2023-01,0
ORD001114,CUST00228,Delhi,Other,18-24,Organic Search,No,2023-01-30,Dog Food - Chicken 1kg,Pet Care,599,3,1797,5,No,2023-01,2023-01,0
ORD003343,CUST00193,Chennai,Other,25-30,Instagram Ad,No,2023-01-30,Protein Bar - Coffee,Nutrition,180,1,180,0,No,2023-01,2023-01,0
ORD007458,CUST01405,Delhi,Other,36-45,Google Ad,Yes,2023-01-30,Face Wash - Charcoal,Skincare,299,2,598,0,No,2023-01,2023-01,0
ORD003131,CUST00773,Delhi,Female,25-30,Google Ad,No,2023-01-30,Face Wash - Charcoal,Skincare,299,3,897,0,No,2023-01,2023-01,0
ORD006836,CUST01947,Bangalore,Other,36-45,Instagram Ad,No,2023-01-30,Dog Food - Chicken 1kg,Pet Care,599,1,599,10,No,2023-01,2023-01,0
ORD002408,CUST02419,Mumbai,Other,25-30,Google Ad,No,2023-01-30,Protein Bar - Coffee,Nutrition,180,1,180,0,No,2023-01,2023-01,0
ORD003106,CUST02957,Delhi,Male,31-35,Instagram Ad,No,2023-01-30,Muesli - No Added Sugar,Nutrition,299,3,897,0,No,2023-01,2023-01,0
ORD007655,CUST00459,Hyderabad,Female,25-30,Referral,No,2023-01-30,Moisturiser SPF 50,Skincare,499,1,499,0,No,2023-01,2023-01,0
ORD002327,CUST00850,Kolkata,Other,36-45,Instagram Ad,No,2023-01-30,Dog Food - Chicken 1kg,Pet Care,599,1,599,0,No,2023-01,2023-01,0
ORD000299,CUST01255,Delhi,Male,18-24,Google Ad,No,2023-01-30,Moisturiser SPF 50,Skincare,499,1,499,5,No,2023-01,2023-01,0
ORD005770,CUST02444,Bangalore,Male,18-24,Referral,No,2023-01-30,Muesli - No Added Sugar,Nutrition,299,2,598,0,No,2023-01,2023-01,0
ORD005706,CUST01691,Mumbai,Female,25-30,Instagram Ad,No,2023-01-30,Protein Bar - Dark Chocolate,Nutrition,180,1,180,10,No,2023-01,2023-01,0
ORD002804,CUST00926,Hyderabad,Male,31-35,Instagram Ad,No,2023-01-30,Protein Bar - Coffee,Nutrition,180,2,360,0,No,2023-01,2023-01,0
ORD000897,CUST00994,Hyderabad,Female,18-24,Instagram Ad,No,2023-01-30,Dog Food - Chicken 1kg,Pet Care,599,1,599,5,No,2023-01,2023-01,0
ORD004678,CUST02142,Bangalore,Other,25-30,Influencer,No,2023-01-30,Sanitary Pads - Regular,Wellness,199,1,199,0,No,2023-01,2023-01,0
ORD000685,CUST00715,Mumbai,Other,18-24,Instagram Ad,Yes,2023-01-31,Peanut Butter - Crunchy,Nutrition,349,1,349,5,No,2023-01,2023-01,0
ORD003764,CUST01554,Delhi,Other,25-30,Referral,No,2023-01-31,Face Wash - Charcoal,Skincare,299,1,299,5,No,2023-01,2023-01,0
ORD006109,CUST01049,Hyderabad,Female,25-30,Organic Search,Yes,2023-01-31,Cat Treats - Tuna,Pet Care,249,2,498,0,No,2023-01,2023-01,0
ORD007025,CUST00369,Bangalore,Other,36-45,Instagram Ad,No,2023-01-31,Vitamin C Serum,Skincare,599,2,1198,10,No,2023-01,2023-01,0
ORD007784,CUST02975,Ahmedabad,Other,18-24,Organic Search,Yes,2023-01-31,Protein Bar - Coffee,Nutrition,180,2,360,0,No,2023-01,2023-01,0
ORD000657,CUST02908,Bangalore,Other,25-30,Influencer,No,2023-01-31,Vitamin C Serum,Skincare,599,1,599,10,No,2023-01,2023-01,0
ORD004284,CUST00847,Kolkata,Male,18-24,Instagram Ad,No,2023-01-31,Shampoo - Anti Dandruff,Haircare,349,2,698,10,No,2023-01,2023-01,0
ORD005649,CUST01812,Mumbai,Male,25-30,Organic Search,No,2023-01-31,Moisturiser SPF 50,Skincare,499,2,998,10,No,2023-01,2023-01,0
ORD005608,CUST01848,Bangalore,Male,25-30,Organic Search,Yes,2023-01-31,Dog Food - Chicken 1kg,Pet Care,599,1,599,0,No,2023-01,2023-01,0
ORD006038,CUST02804,Mumbai,Male,31-35,Referral,Yes,2023-01-31,Protein Bar - Peanut Butter,Nutrition,180,2,360,0,No,2023-01,2023-01,0
ORD000539,CUST00767,Delhi,Male,31-35,Instagram Ad,No,2023-01-31,Sanitary Pads - Heavy Flow,Wellness,249,1,249,0,No,2023-01,2023-01,0
ORD002150,CUST02267,Bangalore,Female,25-30,Instagram Ad,No,2023-01-31,Protein Bar - Coffee,Nutrition,180,1,180,15,No,2023-01,2023-01,0
ORD002123,CUST00901,Pune,Female,18-24,Instagram Ad,No,2023-01-31,Moisturiser SPF 50,Skincare,499,3,1497,0,No,2023-01,2023-01,0
ORD004170,CUST02839,Pune,Other,18-24,Referral,Yes,2023-01-31,Protein Bar - Peanut Butter,Nutrition,180,1,180,0,No,2023-01,2023-01,0
ORD006287,CUST01649,Kolkata,Male,25-30,Organic Search,No,2023-02-01,Dog Food - Chicken 1kg,Pet Care,599,1,599,5,No,2023-02,2023-02,0
ORD000635,CUST01663,Kolkata,Other,31-35,Instagram Ad,No,2023-02-01,Protein Bar - Coffee,Nutrition,180,1,180,0,No,2023-02,2023-02,0
ORD001418,CUST01700,Delhi,Other,45+,Instagram Ad,No,2023-02-01,Cat Treats - Tuna,Pet Care,249,1,249,0,No,2023-02,2023-02,0
ORD000782,CUST00869,Hyderabad,Male,31-35,Referral,No,2023-02-01,Sanitary Pads - Regular,Wellness,199,2,398,0,No,2023-02,2023-02,0
ORD002346,CUST00932,Ahmedabad,Male,25-30,Instagram Ad,Yes,2023-02-01,Muesli - No Added Sugar,Nutrition,299,2,598,0,No,2023-02,2023-01,1
ORD000352,CUST02469,Mumbai,Male,18-24,Organic Search,Yes,2023-02-01,Dog Food - Chicken 1kg,Pet Care,599,1,599,0,No,2023-02,2023-02,0
ORD007828,CUST01543,Mumbai,Male,18-24,Instagram Ad,No,2023-02-01,Vitamin C Serum,Skincare,599,1,599,0,No,2023-02,2023-02,0
ORD000907,CUST00672,Mumbai,Male,25-30,Instagram Ad,No,2023-02-01,Cat Treats - Tuna,Pet Care,249,1,249,5,No,2023-02,2023-02,0
ORD004003,CUST02357,Chennai,Other,36-45,Instagram Ad,No,2023-02-01,Shampoo - Anti Dandruff,Haircare,349,3,1047,5,No,2023-02,2023-02,0
ORD001354,CUST00382,Delhi,Female,25-30,Instagram Ad,No,2023-02-01,Cat Treats - Tuna,Pet Care,249,2,498,0,No,2023-02,2023-02,0
ORD004312,CUST02174,Mumbai,Other,18-24,Google Ad,No,2023-02-02,Protein Bar - Coffee,Nutrition,180,1,180,10,No,2023-02,2023-02,0
ORD000120,CUST00328,Chennai,Other,25-30,Instagram Ad,No,2023-02-02,Cat Treats - Tuna,Pet Care,249,1,249,10,No,2023-02,2023-02,0
ORD002354,CUST02636,Pune,Male,18-24,Organic Search,No,2023-02-02,Sanitary Pads - Regular,Wellness,199,1,199,10,No,2023-02,2023-02,0
